dep;pro;can;ciu;area;zona;v00;v01;v02;v03;v04;v05;v06;v07;v081;v082;v083;v09;v10;v11;v12;v14;v15;v18h;v18m;i10v;i13v;v011;claviv;v18t;urb;folio;totpob;tothom;totmuj
9;95;2;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;29;0;1;0;0;2;1153721;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;2;1;1;5;5;5;30;11;1;10;10;2;1153722;10;5;5
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;5;2;31;11;1;10;7;2;1153723;7;5;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;5;1;32;11;1;10;6;2;1153724;6;5;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;4;3;33;11;1;10;7;2;1153725;7;4;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;1;5;5;4;3;34;11;1;10;7;2;1153726;7;4;3
9;95;2;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;35;0;1;0;0;2;1153727;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;3;1;36;11;1;10;4;2;1153728;4;3;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;3;2;37;11;1;10;5;2;1153729;5;3;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;5;5;5;5;38;11;1;10;10;2;1153730;10;5;5
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;5;2;1;5;5;2;3;39;11;1;10;5;2;1153731;5;2;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;2;2;40;11;1;10;4;2;1153732;4;2;2
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;41;0;1;0;0;2;1153733;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;1;0;42;11;1;10;1;2;1153734;1;1;0
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;43;0;1;0;0;2;1153735;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;5;3;44;11;1;10;8;2;1153736;8;5;3
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;45;0;1;0;0;2;1153737;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;1;1;5;5;2;0;46;11;1;10;2;2;1153738;2;2;0
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;2;1153739;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;4;4;1;11;1;10;8;2;1153740;8;4;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;1;4;2;11;1;10;5;2;1153741;5;1;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;5;5;7;2;3;11;1;10;9;2;1153742;9;7;2
9;95;2;0;2;0;0;14;1;6;5;1;4;5;3;4;3;2;2;1;2;1;5;3;0;4;11;1;11;3;2;1153743;3;3;0
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;5;0;1;0;0;2;1153744;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;1;1;6;11;1;10;2;2;1153745;2;1;1
9;95;2;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;2;1;2;5;5;1;2;7;11;1;10;3;2;1153746;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;2;1;5;5;5;2;8;11;1;10;7;2;1153747;7;5;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;1;3;9;11;1;10;4;2;1153748;4;1;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;3;3;10;11;1;10;6;2;1153749;6;3;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;4;6;11;11;1;10;10;2;1153750;10;4;6
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;12;0;1;0;0;2;1153751;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;1;0;1;11;1;10;1;2;1153752;1;1;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;5;2;2;11;1;10;7;2;1153753;7;5;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;1;1;1;5;4;3;3;11;1;10;7;2;1153754;7;4;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;5;3;4;4;11;1;10;7;2;1153755;7;3;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;2;3;5;11;1;10;5;2;1153756;5;2;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;1;1;1;5;8;4;6;11;1;10;12;2;1153757;12;8;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;5;6;4;7;11;1;10;10;2;1153758;10;6;4
9;95;2;0;2;0;0;14;1;7;4;6;4;5;3;4;3;2;2;1;2;1;5;4;3;8;11;1;10;7;2;1153759;7;4;3
9;95;2;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;9;0;1;0;0;2;1153760;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;5;3;8;10;11;1;10;11;2;1153761;11;3;8
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;5;1;11;11;1;10;6;2;1153762;6;5;1
9;95;2;0;2;0;0;14;1;6;5;6;4;5;3;4;3;2;3;1;1;1;5;3;6;12;11;1;10;9;2;1153763;9;3;6
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;1;1;1;5;1;1;13;11;1;10;2;2;1153764;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;6;3;1;11;1;10;9;2;1153765;9;6;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;2;2;2;11;1;10;4;2;1153766;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;5;6;5;3;11;1;10;11;2;1153767;11;6;5
9;95;2;0;2;0;0;14;1;7;4;6;4;5;3;4;3;2;1;0;2;1;5;2;1;4;11;1;10;3;2;1153768;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;4;2;5;11;1;10;6;2;1153769;6;4;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;5;8;6;6;11;1;10;14;2;1153770;14;8;6
9;95;2;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;7;0;1;0;0;2;1153771;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;5;3;2;8;11;1;10;5;2;1153772;5;3;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;3;1;9;11;1;10;4;2;1153773;4;3;1
9;95;2;0;2;0;0;14;1;6;5;1;4;5;3;4;3;2;3;1;1;1;5;1;1;10;11;1;11;2;2;1153774;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;2;0;11;11;1;10;2;2;1153775;2;2;0
9;95;2;0;2;0;0;14;1;7;4;6;4;5;3;4;3;2;1;0;2;1;5;4;3;12;11;1;10;7;2;1153776;7;4;3
9;95;2;0;2;0;0;14;1;7;4;6;4;5;3;4;3;2;1;0;2;5;5;3;1;13;11;1;10;4;2;1153777;4;3;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;1;2;14;11;1;10;3;2;1153778;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;1;1;5;5;2;0;15;11;1;10;2;2;1153779;2;2;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;1;1;5;5;3;0;16;11;1;10;3;2;1153780;3;3;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;3;1;17;11;1;10;4;2;1153781;4;3;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;4;1;1;1;5;2;1;18;11;1;10;3;2;1153782;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;5;5;2;4;19;11;1;10;6;2;1153783;6;2;4
9;95;2;0;2;0;0;11;1;5;5;1;4;5;1;3;3;2;5;2;1;1;5;3;1;20;11;1;11;4;2;1153784;4;3;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;2;2;1;5;7;5;21;11;1;10;12;2;1153785;12;7;5
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;4;4;22;11;1;10;8;2;1153786;8;4;4
9;95;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;1;5;7;2;23;11;1;10;9;2;1153787;9;7;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;1;1;24;11;1;10;2;2;1153788;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;5;3;3;25;11;1;10;6;2;1153789;6;3;3
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;1;0;1;0;0;2;1153790;;;
9;95;2;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;2;0;1;0;0;2;1153791;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;5;5;5;3;3;11;1;10;8;2;1153792;8;5;3
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;4;0;1;0;0;2;1153793;;;
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;5;0;1;0;0;2;1153794;;;
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;6;0;1;0;0;2;1153795;;;
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;7;0;1;0;0;2;1153796;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;5;5;1;0;8;11;1;10;1;2;1153797;1;1;0
9;95;2;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;2;1153798;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;3;1;1;11;1;10;4;2;1153799;4;3;1
9;95;2;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;2;0;1;0;0;2;1153800;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;2;1;3;11;1;10;3;2;1153801;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;4;2;4;11;1;10;6;2;1153802;6;4;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;3;2;5;11;1;10;5;2;1153803;5;3;2
9;95;2;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;1;0;2;5;5;1;0;6;11;1;10;1;2;1153804;1;1;0
9;95;2;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;1;0;2;1;5;1;1;7;11;1;10;2;2;1153805;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;1;2;5;5;2;2;8;11;1;10;4;2;1153806;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;1;1;9;11;1;10;2;2;1153807;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;3;0;10;11;1;10;3;2;1153808;3;3;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;5;3;3;1;21;1;10;6;2;1153809;6;3;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;6;5;3;2;1;22;1;10;5;2;1153810;5;3;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;5;2;2;2;11;1;10;4;2;1153811;4;2;2
9;95;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;3;0;1;0;0;2;1153812;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;5;2;1;4;11;1;10;3;2;1153813;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;5;5;2;2;5;11;1;10;4;2;1153814;4;2;2
9;95;2;0;2;0;0;14;1;6;5;6;4;5;3;4;3;2;3;2;1;1;5;4;2;6;11;1;10;6;2;1153815;6;4;2
9;95;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;1;3;4;3;7;11;1;10;7;2;1153816;7;4;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;2;1;1;5;5;1;1;11;1;10;6;2;1153817;6;5;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;2;1;1;5;5;2;2;11;1;10;7;2;1153818;7;5;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;5;3;3;11;1;10;8;2;1153819;8;5;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;3;4;4;11;1;10;7;2;1153820;7;3;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;4;3;5;11;1;10;7;2;1153821;7;4;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;3;2;1;1;3;3;2;6;11;1;10;5;2;1153822;5;3;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;1;2;1;11;1;10;3;2;1153823;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;1;0;2;11;1;10;1;2;1153824;1;1;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;2;2;3;11;1;10;4;2;1153825;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;2;2;4;11;1;10;4;2;1153826;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;1;1;5;1;0;5;11;1;10;1;2;1153827;1;1;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;1;2;6;11;1;10;3;2;1153828;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;1;1;7;11;1;10;2;2;1153829;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;3;8;11;1;10;4;2;1153830;4;1;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;2;9;11;1;10;3;2;1153831;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;0;10;11;1;10;1;2;1153832;1;1;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;2;1;11;11;1;10;3;2;1153833;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;5;3;2;0;12;11;1;10;2;2;1153834;2;2;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;3;2;13;11;1;10;5;2;1153835;5;3;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;1;14;11;1;10;2;2;1153836;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;4;2;15;11;1;10;6;2;1153837;6;4;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;2;1;16;11;1;10;3;2;1153838;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;3;4;17;11;1;10;7;2;1153839;7;3;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;2;0;18;11;1;10;2;2;1153840;2;2;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;5;2;1;19;11;1;10;3;2;1153841;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;4;2;1;11;1;10;6;2;1153842;6;4;2
9;95;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;1;3;2;1;2;11;1;10;3;2;1153843;3;2;1
9;95;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;1;3;1;2;3;11;1;10;3;2;1153844;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;0;4;11;1;10;1;2;1153845;1;1;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;2;2;5;11;1;10;4;2;1153846;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;0;6;11;1;10;1;2;1153847;1;1;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;0;7;11;1;10;1;2;1153848;1;1;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;1;1;3;0;1;8;11;1;10;1;2;1153849;1;0;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;3;1;2;9;11;1;10;3;2;1153850;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;3;10;11;1;10;4;2;1153851;4;1;3
9;95;2;0;2;0;0;14;1;5;4;3;4;5;1;3;3;2;2;1;1;1;3;2;4;11;11;1;5;6;2;1153852;6;2;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;4;3;12;11;1;10;7;2;1153853;7;4;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;3;1;13;11;1;10;4;2;1153854;4;3;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;2;3;14;11;1;10;5;2;1153855;5;2;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;2;2;15;11;1;10;4;2;1153856;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;0;2;1;3;1;0;16;11;1;10;1;2;1153857;1;1;0
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;1;17;11;1;10;2;2;1153858;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;2;18;11;1;10;3;2;1153859;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;1;19;11;1;10;2;2;1153860;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;2;20;11;1;10;3;2;1153861;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;1;1;3;6;3;21;11;1;10;9;2;1153862;9;6;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;4;22;11;1;10;5;2;1153863;5;1;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;3;3;23;11;1;10;6;2;1153864;6;3;3
9;95;2;0;2;0;0;14;1;6;4;6;4;3;3;4;3;2;2;1;1;1;3;3;3;24;11;1;10;6;2;1153865;6;3;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;5;3;5;4;25;11;1;10;9;2;1153866;9;5;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;0;2;26;11;1;10;2;2;1153867;2;0;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;5;2;27;11;1;10;7;2;1153868;7;5;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;4;2;28;11;1;10;6;2;1153869;6;4;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;4;4;29;11;1;10;8;2;1153870;8;4;4
9;95;2;0;2;0;0;27;8;8;8;8;8;8;8;8;8;8;888;888;8;8;8;5;0;30;99;2;0;5;2;1153871;5;5;0
9;95;2;0;2;0;0;14;1;6;4;1;4;5;3;4;3;2;3;1;1;1;3;3;3;1;11;1;5;6;2;1153872;6;3;3
9;95;2;0;2;0;0;14;1;6;4;1;4;5;3;4;3;2;3;1;1;5;3;2;2;2;11;1;5;4;2;1153873;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;5;3;3;11;1;10;8;2;1153874;8;5;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;1;3;4;11;1;10;4;2;1153875;4;1;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;3;3;1;5;11;1;10;4;2;1153876;4;3;1
9;95;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;4;1;2;1;3;1;4;6;11;1;10;5;2;1153877;5;1;4
9;95;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;2;3;7;11;1;10;5;2;1153878;5;2;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;1;3;3;2;2;1;2;1;3;4;2;8;11;1;10;6;2;1153879;6;4;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;4;4;9;11;1;10;8;2;1153880;8;4;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;4;3;10;11;1;10;7;2;1153881;7;4;3
9;95;2;0;2;0;0;14;1;6;4;6;4;3;3;4;3;2;2;1;1;1;3;4;4;11;11;1;10;8;2;1153882;8;4;4
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;2;2;12;11;1;10;4;2;1153883;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;3;3;4;3;2;2;1;1;1;3;3;3;13;11;1;10;6;2;1153884;6;3;3
9;95;2;0;2;0;0;14;1;6;4;6;4;3;3;4;3;2;2;1;1;1;3;4;2;14;11;1;10;6;2;1153885;6;4;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;2;2;15;11;1;10;4;2;1153886;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;2;2;16;11;1;10;4;2;1153887;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;2;2;17;11;1;10;4;2;1153888;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;1;1;18;11;1;10;2;2;1153889;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;5;3;3;3;19;11;1;10;6;2;1153890;6;3;3
9;95;2;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;20;0;1;0;0;2;1153891;;;
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;3;1;1;21;11;1;10;2;2;1153892;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;5;3;4;4;22;11;1;10;8;2;1153893;8;4;4
9;95;2;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;1;0;2;1;3;6;3;1;11;1;10;9;2;1153894;9;6;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;3;2;2;11;1;10;5;2;1153895;5;3;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;1;1;3;3;2;3;11;1;10;5;2;1153896;5;3;2
9;95;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;1;3;3;5;4;11;1;10;8;2;1153897;8;3;5
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;1;2;5;11;1;10;3;2;1153898;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;2;4;6;11;1;10;6;2;1153899;6;2;4
9;95;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;1;3;2;1;7;11;1;10;3;2;1153900;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;5;1;5;8;11;1;10;6;2;1153901;6;1;5
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;1;2;9;11;1;10;3;2;1153902;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;1;10;11;1;10;2;2;1153903;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;5;3;1;1;11;11;1;10;2;2;1153904;2;1;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;1;3;12;11;1;10;4;2;1153905;4;1;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;2;2;13;11;1;10;4;2;1153906;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;2;1;14;11;1;10;3;2;1153907;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;1;3;1;3;15;11;1;10;4;2;1153908;4;1;3
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;2;1;16;11;1;10;3;2;1153909;3;2;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;1;2;17;11;1;10;3;2;1153910;3;1;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;2;2;18;11;1;10;4;2;1153911;4;2;2
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;3;1;19;11;1;10;4;2;1153912;4;3;1
9;95;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;2;3;20;11;1;10;5;2;1153913;5;2;3
