folio;departamento;n_hogar;s8_01;s8_02;s8_02e;s8_03;s8_04;s8_05;s8_05e;s8_06;s8_07;s8_07e;s8_08;s8_08e;s8_09;s8_09e;s8_10;s8_11;s8_12;s8_13;s8_14;s8_15;s8_16;s8_17;s8_17e;s8_181a;s8_181b;s8_182a;s8_182b;s8_183a;s8_183b;s8_184a;s8_184b;s8_184e;s8_191a;s8_191b;s8_192a;s8_192b;s8_193a;s8_193b;s8_194a;s8_194b;s8_195a;s8_195b;s8_195e;s8_20;s8_21;s8_21e;s8_22;s8_23;s8_24;s8_25;s8_26;s8_27;s8_28;s8_29;s8_30;s8_31;s8_32;s8_331;s8_332;s8_333;s8_334;s8_335;s8_34;upm;estrato;area;ccons;chabita;cserv;cviv2;factor_ant;factor
"73261040461";"07";1;1;2;"";;3000;1;"";1;2;"";6;"";1;"";2;220;1;1;1;1;300;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";55;6;5;2;;1;50;1;4;300;1;2;1;2;2;2;180;"732610104";"11";1;1;3;3;1;352;345
"73279080011";"07";1;1;2;"";;2784;1;"";1;2;"";6;"";1;"";1;70;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";50;5;4;2;;1;50;2;;;2;;;;;;40;"732790108";"11";1;1;3;3;1;643;630
"73279080071";"07";1;1;2;"";;650;1;"";1;2;"";6;"";1;"";1;150;1;1;1;1;300;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";22;5;4;1;1;1;600;1;1;100;2;;;;;;50;"732790108";"11";1;1;3;3;1;643;630
"73279080121";"07";1;4;2;"";;4000;1;"";1;1;"";6;"";1;"";1;400;1;1;1;1;370;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;4;4;2;;1;200;1;4;200;1;1;2;2;2;2;170;"732790108";"11";1;1;3;3;1;643;630
"73279080341";"07";1;3;1;"";5568;;1;"";1;3;"";6;"";1;"";1;150;1;1;1;1;300;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;"";17;4;3;2;;1;350;1;3;500;1;2;1;2;2;2;120;"732790108";"11";1;1;3;3;1;643;630
"73279080401";"07";1;1;2;"";;2000;1;"";1;2;"";6;"";1;"";1;400;1;1;1;1;400;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";23;3;2;1;1;1;200;1;2;130;1;2;1;2;2;2;110;"732790108";"11";1;1;3;3;1;643;630
"73279080451";"07";1;1;1;"";4176;;1;"";1;2;"";6;"";1;"";1;200;1;1;1;1;300;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";50;4;4;2;;1;150;1;4;200;2;;;;;;200;"732790108";"11";1;1;3;3;1;643;630
"73279080511";"07";1;1;2;"";;1800;1;"";1;2;"";6;"";1;"";4;120;1;1;1;1;110;6;"";1;3000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;8;"";;3;2;2;;1;100;1;1;100;1;1;2;2;2;2;120;"732790108";"11";1;1;3;3;1;643;630
"73279080621";"07";1;1;2;"";;4865;1;"";1;2;"";6;"";1;"";1;180;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;1;2;;2;;1;1;150;3;;;;;;;"732790108";"11";1;1;3;3;1;643;630
"73314060031";"07";1;4;1;"";300;;1;"";1;2;"";6;"";1;"";2;40;1;2;1;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;1;40;2;;;;;;20;"733140106";"11";1;1;3;2;1;308;302
"73314060081";"07";1;1;1;"";2784;;1;"";1;3;"";6;"";1;"";1;150;1;1;1;1;300;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;4;3;2;;1;100;1;4;100;1;1;2;2;2;2;190;"733140106";"11";1;1;3;3;1;308;302
"73314060121";"07";1;1;2;"";;4176;1;"";1;2;"";6;"";1;"";2;1000;1;1;1;1;500;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;1;2;2;;1;2;300;3;;;;;;;"733140106";"11";1;1;3;3;1;308;302
"73314060171";"07";1;4;1;"";250;;1;"";1;2;"";5;"";1;"";2;20;1;2;1;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;2;;;3;;;;;;;"733140106";"11";1;1;2;2;1;308;302
"73314060211";"07";1;4;4;"";;500;1;"";1;1;"";6;"";1;"";2;80;1;2;1;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";23;1;1;2;;2;;1;1;50;3;;;;;;;"733140106";"11";1;1;2;2;0;308;302
"73314060261";"07";1;1;2;"";;3500;1;"";1;2;"";6;"";1;"";1;250;1;1;1;1;400;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";22;2;1;2;;1;300;1;2;100;3;;;;;;;"733140106";"11";1;1;3;3;1;308;302
"73314060351";"07";1;1;2;"";;2000;1;"";1;1;"";6;"";1;"";1;400;1;1;1;1;500;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";22;3;2;1;1;2;;1;2;70;2;;;;;;20;"733140106";"11";1;1;3;3;1;308;302
"73314060391";"07";1;4;5;"";;2088;1;"";1;2;"";6;"";1;"";2;100;1;1;1;1;220;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;"";25;2;2;1;1;1;80;1;4;200;2;;;;;;50;"733140106";"11";1;1;3;3;1;308;302
"73314060441";"07";1;1;2;"";;3480;1;"";1;2;"";6;"";1;"";1;154;1;1;1;1;215;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";55;4;3;2;;1;50;1;3;400;2;;;;;;50;"733140106";"11";1;1;3;3;1;308;302
"73314060531";"07";1;4;4;"";;600;1;"";1;2;"";6;"";1;"";2;0;1;2;1;1;0;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;2;100;3;;;;;;;"733140106";"11";1;1;2;2;1;308;302
"73366070011";"07";1;1;2;"";;700;1;"";1;2;"";5;"";1;"";2;50;1;1;2;1;50;6;"";1;2000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;2;2;;2;;1;2;100;3;;;;;;;"733660107";"11";1;1;3;2;1;362;355
"73366070071";"07";1;4;1;"";300;;1;"";2;2;"";5;"";1;"";2;25;1;2;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;2;"";25;1;1;2;;2;;1;2;100;3;;;;;;;"733660107";"11";1;0;1;2;0;362;355
"73366070141";"07";1;4;5;"";;200;1;"";1;2;"";5;"";1;"";2;60;1;1;3;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;2;40;2;;;;;;60;"733660107";"11";1;1;3;2;1;362;355
"73366070201";"07";1;4;1;"";200;;1;"";1;2;"";5;"";1;"";2;50;1;2;2;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;1;100;3;;;;;;;"733660107";"11";1;1;2;2;0;362;355
"73366070261";"07";1;4;5;"";;350;1;"";1;2;"";6;"";1;"";2;70;1;2;1;1;80;6;"";2;;1;1000;2;;2;;"";2;;2;;2;;2;;1;600;"LAVANDERIA";2;8;"";;1;1;2;;2;;1;1;80;3;;;;;;;"733660107";"11";1;1;3;2;1;362;355
"73366070321";"07";1;4;1;"";300;;1;"";1;2;"";5;"";1;"";2;30;1;2;1;1;50;6;"";2;;2;;2;;2;;"";1;10000;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;1;30;3;;;;;;;"733660107";"11";1;1;3;2;1;362;355
"73366070391";"07";1;1;1;"";500;;1;"";1;1;"";1;"";1;"";2;50;1;1;2;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";28;2;1;2;;2;;1;2;20;3;;;;;;;"733660107";"11";1;0;1;2;0;362;355
"73366070451";"07";1;4;2;"";;800;5;"";2;1;"";1;"";1;"";2;50;1;2;2;1;100;6;"";2;;2;;1;100;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;1;60;3;;;;;;;"733660107";"11";1;-1;2;2;0;362;355
"73366070511";"07";1;4;1;"";350;;1;"";1;1;"";5;"";1;"";2;25;1;2;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;1;50;3;;;;;;;"733660107";"11";1;0;3;2;1;362;355
"73366070571";"07";1;1;2;"";;700;5;"";2;1;"";5;"";1;"";2;50;1;1;2;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;3;100;3;;;;;;;"733660107";"11";1;0;2;2;0;362;355
"73366070641";"07";1;1;2;"";;1300;1;"";1;2;"";6;"";1;"";2;64;1;1;1;1;54;6;"";2;;1;60;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;2;2;;2;;1;2;40;3;;;;;;;"733660107";"11";1;1;3;3;1;362;355
"73366070701";"07";1;4;1;"";200;;1;"";2;1;"";7;"";1;"";2;30;1;2;1;1;45;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;2;;;3;;;;;;;"733660107";"11";1;0;3;2;0;362;355
"73368110011";"07";1;4;5;"";;150;5;"";2;1;"";7;"";1;"";2;45;1;2;3;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;2;;;3;;;;;;;"733680111";"11";1;0;1;2;0;396;388
"73368110081";"07";1;4;1;"";250;;1;"";1;2;"";5;"";1;"";2;25;1;2;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;1;60;3;;;;;;;"733680111";"11";1;1;1;2;0;396;388
"73368110141";"07";1;4;1;"";250;;1;"";1;2;"";5;"";1;"";2;25;1;2;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;1;20;3;;;;;;;"733680111";"11";1;1;3;2;1;396;388
"73368110211";"07";1;1;2;"";;1200;1;"";1;2;"";5;"";1;"";2;54;1;2;2;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;1;2;;1;40;1;2;50;3;;;;;;;"733680111";"11";1;1;3;2;1;396;388
"73368110281";"07";1;4;1;"";250;;1;"";1;2;"";6;"";1;"";2;30;1;2;1;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;1;40;2;;;;;;10;"733680111";"11";1;1;3;2;1;396;388
"73368110341";"07";1;1;1;"";400;;1;"";1;2;"";6;"";1;"";2;50;1;1;1;1;90;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";23;1;1;2;;2;;1;2;100;2;;;;;;15;"733680111";"11";1;1;3;3;1;396;388
"73368110411";"07";1;4;1;"";1200;;1;"";2;2;"";5;"";1;"";2;50;1;1;2;1;70;6;"";2;;1;100;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;3;2;;2;;1;4;50;3;;;;;;;"733680111";"11";1;0;3;2;1;396;388
"73368110481";"07";1;1;2;"";;1000;1;"";1;1;"";5;"";1;"";1;150;1;1;1;1;200;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;1;50;1;6;400;2;;;;;;100;"733680111";"11";1;0;2;3;1;396;388
"73368110541";"07";1;4;4;"";;300;5;"";2;1;"";1;"";1;"";2;50;1;2;2;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;3;50;3;;;;;;;"733680111";"11";1;-1;1;2;-1;396;388
"73368110611";"07";1;4;1;"";350;;1;"";1;2;"";5;"";1;"";2;110;1;2;2;1;115;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;2;50;3;;;;;;;"733680111";"11";1;1;2;2;0;396;388
"73368110681";"07";1;1;2;"";;200;1;"";1;2;"";5;"";1;"";2;60;1;1;1;1;90;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;1;2;;2;;1;1;10;2;;;;;;30;"733680111";"11";1;1;3;3;1;396;388
"73371070051";"07";1;4;5;"";;200;5;"";2;1;"";1;"";1;"";2;30;1;2;3;1;45;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;1;30;3;;;;;;;"733710107";"11";1;-1;3;2;0;905;886
"73371070321";"07";1;1;2;"";;700;1;"";1;2;"";5;"";1;"";2;56;1;1;2;1;100;6;"";1;1500;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;2;2;;2;;1;4;100;2;;;;;;20;"733710107";"11";1;1;3;2;1;905;886
"73371070451";"07";1;2;1;"";300;;5;"";2;1;"";5;"";1;"";3;30;1;1;3;1;70;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;1;30;2;;;;;;10;"733710107";"11";1;0;1;2;0;905;886
"73371070581";"07";1;4;5;"";;700;1;"";1;2;"";5;"";1;"";2;20;1;2;2;1;150;6;"";1;3850;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;2;2;;2;;1;2;50;3;;;;;;;"733710107";"11";1;1;3;2;1;905;886
"73371070721";"07";1;2;4;"";;200;5;"";2;1;"";1;"";1;"";3;30;1;1;3;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";23;1;1;2;;2;;1;2;20;3;;;;;;;"733710107";"11";1;-1;1;2;0;905;886
"73371070981";"07";1;1;2;"";;800;1;"";1;2;"";5;"";1;"";1;52;1;1;2;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;2;;1;2;100;2;;;;;;20;"733710107";"11";1;1;3;3;1;905;886
"73371071121";"07";1;1;2;"";;800;1;"";1;2;"";5;"";1;"";1;50;1;1;3;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;1;2;;1;100;1;1;50;3;;;;;;;"733710107";"11";1;1;3;3;1;905;886
"73371071251";"07";1;4;6;"";;350;1;"";1;2;"";5;"";1;"";2;18;1;2;3;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;1;50;3;;;;;;;"733710107";"11";1;1;2;2;0;905;886
"73371071381";"07";1;4;1;"";400;;1;"";1;2;"";5;"";1;"";2;20;1;2;3;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;1;50;3;;;;;;;"733710107";"11";1;1;2;2;0;905;886
"73433080031";"07";1;4;1;"";200;;1;"";1;1;"";5;"";1;"";2;14;1;2;3;1;5;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";22;1;1;2;;2;;2;;;3;;;;;;;"734330108";"12";1;0;2;2;0;481;471
"73433080111";"07";1;4;5;"";;200;1;"";1;1;"";5;"";1;"";2;30;1;2;3;1;45;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;2;;;3;;;;;;;"734330108";"12";1;0;2;2;0;481;471
"73433080191";"07";1;1;2;"";;1500;1;"";1;1;"";5;"";1;"";2;50;1;1;2;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;2;;1;3;50;2;;;;;;50;"734330108";"12";1;0;3;2;1;481;471
"73433080281";"07";1;1;2;"";;400;1;"";1;1;"";6;"";1;"";2;30;1;2;3;1;170;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;1;50;1;1;100;2;;;;;;30;"734330108";"12";1;1;3;2;1;481;471
"73433080441";"07";1;1;2;"";;1000;1;"";1;2;"";5;"";1;"";1;40;1;1;3;1;170;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";22;3;2;2;;2;;1;4;100;2;;;;;;100;"734330108";"12";1;1;3;3;1;481;471
"73433080521";"07";1;1;2;"";;700;1;"";1;2;"";6;"";1;"";1;30;1;1;3;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;1;20;1;4;80;3;;;;;;;"734330108";"12";1;1;3;3;1;481;471
"73433080601";"07";1;1;2;"";;600;1;"";1;2;"";5;"";1;"";2;35;1;1;3;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;2;70;3;;;;;;;"734330108";"12";1;1;2;2;0;481;471
"73433080681";"07";1;4;5;"";;250;1;"";1;2;"";6;"";1;"";2;65;1;2;3;1;0;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;1;20;3;;;;;;;"734330108";"12";1;1;3;2;1;481;471
"73433080851";"07";1;1;5;"";;800;1;"";1;2;"";6;"";1;"";1;40;1;1;3;1;115;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";28;4;3;2;;2;;1;3;90;2;;;;;;40;"734330108";"12";1;1;3;3;1;481;471
"73433080931";"07";1;1;1;"";500;;1;"";1;2;"";5;"";1;"";2;45;1;1;3;1;45;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";26;3;2;2;;2;;1;2;40;2;;;;;;40;"734330108";"12";1;1;2;2;0;481;471
"73438100051";"07";1;4;5;"";;300;1;"";1;2;"";5;"";1;"";2;33;1;2;3;1;48;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";50;1;1;2;;2;;1;1;30;3;;;;;;;"734380110";"12";1;1;1;2;0;405;397
"73438100131";"07";1;1;5;"";;450;5;"";2;1;"";1;"";8;"MANGUERA QUE VIENE DE LA CASA";4;30;1;1;3;1;38;2;"";2;;2;;2;;1;70;"COMPRO VENESTA O MADERA";2;;2;;2;;2;;2;;"";1;4;"";25;2;2;2;;2;;1;3;70;3;;;;;;;"734380110";"12";1;-1;3;2;0;405;397
"73438100221";"07";1;1;2;"";;500;1;"";1;2;"";5;"";1;"";2;30;1;1;3;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;2;200;2;;;;;;50;"734380110";"12";1;1;2;2;0;405;397
"73438100301";"07";1;1;2;"";;500;1;"";1;2;"";7;"";1;"";2;35;1;1;3;1;100;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";22;3;2;1;1;1;20;1;1;50;2;;;;;;20;"734380110";"12";1;1;2;2;1;405;397
"73438100381";"07";1;1;2;"";;300;1;"";1;2;"";5;"";1;"";2;80;1;1;3;1;110;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;2;2;;2;;1;2;50;2;;;;;;50;"734380110";"12";1;1;3;2;1;405;397
"73438100461";"07";1;1;2;"";;600;1;"";1;2;"";5;"";1;"";1;50;1;1;3;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;4;3;2;;2;;1;;150;2;;;;;;50;"734380110";"12";1;1;3;3;1;405;397
"73438100551";"07";1;1;2;"";;600;1;"";1;2;"";5;"";1;"";2;70;1;1;3;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;2;1;2;;2;;1;4;100;3;;;;;;;"734380110";"12";1;1;1;2;0;405;397
"73438100631";"07";1;4;2;"";;300;1;"";2;1;"";7;"";1;"";2;40;1;2;3;1;60;6;"";1;600;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;4;80;3;;;;;;;"734380110";"12";1;0;2;2;0;405;397
"73438100711";"07";1;1;2;"";;600;1;"";1;1;"";5;"";1;"";2;30;1;1;3;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;3;2;2;;2;;1;1;50;3;;;;;;;"734380110";"12";1;0;1;2;0;405;397
"73438100791";"07";1;4;1;"";200;;1;"";1;2;"";5;"";1;"";2;25;1;2;3;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;1;30;3;;;;;;;"734380110";"12";1;1;1;2;0;405;397
"73438100881";"07";1;4;5;"";;200;1;"";2;2;"";1;"";1;"";2;100;1;2;3;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;1;20;3;;;;;;;"734380110";"12";1;0;2;2;0;405;397
"73438100961";"07";1;1;2;"";;900;1;"";2;2;"";5;"";1;"";2;30;1;1;3;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;2;;1;3;180;3;;;;;;;"734380110";"12";1;0;3;2;1;405;397
"73448120041";"07";1;1;2;"";;600;1;"";1;1;"";5;"";1;"";2;50;1;1;3;1;130;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;5;"";25;2;1;1;1;2;;1;1;80;3;;;;;;;"734480112";"12";1;0;1;2;0;359;352
"73448120111";"07";1;4;5;"";;400;1;"";2;2;"";7;"";1;"";2;25;1;2;3;1;45;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;3;100;2;;;;;;20;"734480112";"12";1;0;2;2;0;359;352
"73448120181";"07";1;1;6;"";;250;1;"";1;2;"";6;"";1;"";2;40;1;2;3;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;2;100;2;;;;;;40;"734480112";"12";1;1;3;2;1;359;352
"73448120251";"07";1;1;2;"";;600;1;"";1;2;"";6;"";1;"";2;45;1;1;3;1;105;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;"";26;4;4;2;;2;;1;3;150;2;;;;;;50;"734480112";"12";1;1;3;2;1;359;352
"73448120321";"07";1;4;1;"";200;;1;"";1;2;"";6;"";1;"";2;10;1;2;3;1;10;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;1;50;3;;;;;;;"734480112";"12";1;1;2;2;0;359;352
"73448120391";"07";1;4;5;"";;300;1;"";1;2;"";5;"";1;"";2;50;1;2;3;1;55;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;2;120;3;;;;;;;"734480112";"12";1;1;2;2;0;359;352
"73448120461";"07";1;4;1;"";300;;1;"";1;2;"";5;"";1;"";2;30;1;2;3;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";28;1;1;2;;2;;1;1;20;3;;;;;;;"734480112";"12";1;1;2;2;0;359;352
"73448120521";"07";1;1;2;"";;600;1;"";1;2;"";6;"";1;"";2;25;1;1;3;1;110;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;2;;1;4;60;2;;;;;;40;"734480112";"12";1;1;2;2;1;359;352
"73448120591";"07";1;1;2;"";;1000;1;"";1;1;"";7;"";1;"";2;25;1;2;3;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;3;2;;2;;1;4;40;2;;;;;;20;"734480112";"12";1;0;3;2;1;359;352
"73448120731";"07";1;4;5;"";;200;1;"";1;1;"";7;"";1;"";2;5;1;2;3;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;1;10;3;;;;;;;"734480112";"12";1;0;2;2;0;359;352
"73448120801";"07";1;4;5;"";;500;1;"";1;2;"";5;"";1;"";2;12;1;2;3;1;93;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;2;1;2;;2;;1;2;200;2;;;;;;80;"734480112";"12";1;1;1;2;0;359;352
"74010030031";"07";1;1;5;"";;500;1;"";1;2;"";6;"";1;"";1;35;1;1;1;1;45;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";26;1;1;2;;2;;1;1;30;2;;;;;;2;"740100103";"11";1;1;3;3;1;314;308
"74010030101";"07";1;1;5;"";;700;1;"";1;2;"";5;"";1;"";1;150;1;1;1;1;250;6;"";1;200;1;500;1;30;2;;"";2;;2;;2;;2;;2;;"";1;4;"";27;2;1;2;;1;400;1;2;100;1;2;1;2;2;2;175;"740100103";"11";1;1;3;3;1;314;308
"74010030161";"07";1;4;5;"";;600;1;"";1;2;"";5;"";1;"";2;20;1;2;1;1;100;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";28;1;1;2;;2;;1;2;70;3;;;;;;;"740100103";"11";1;1;1;2;0;314;308
"74010030231";"07";1;4;5;"";;300;1;"";1;2;"";5;"";1;"";2;30;1;2;1;1;100;5;"";1;180;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;2;100;3;;;;;;;"740100103";"11";1;1;2;2;0;314;308
"74010030291";"07";1;4;1;"";150;;1;"";1;1;"";7;"";1;"";2;25;1;2;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;2;800;3;;;;;;;"740100103";"11";1;0;3;2;0;314;308
"74010030361";"07";1;4;2;"";;300;1;"";1;2;"";6;"";1;"";2;25;1;2;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";13;1;1;2;;2;;1;1;40;3;;;;;;;"740100103";"11";1;1;2;2;1;314;308
"74010030431";"07";1;1;2;"";;3500;1;"";1;2;"";6;"";1;"";1;100;1;1;1;1;280;6;"";1;4000;1;500;2;;2;;"";1;8000;2;;2;;2;;2;;"";1;4;"";50;4;3;2;;2;;1;6;300;2;;;;;;150;"740100103";"11";1;1;3;3;1;314;308
"74010030491";"07";1;4;6;"";;600;1;"";1;2;"";5;"";1;"";2;60;1;2;1;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;2;1;1;1;2;;1;1;40;3;;;;;;;"740100103";"11";1;1;2;2;0;314;308
"74010030561";"07";1;1;2;"";;3500;1;"";1;2;"";6;"";1;"";1;300;1;1;2;1;1500;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";28;8;5;2;;1;150;1;6;2000;2;;;;;;20;"740100103";"11";1;1;3;3;1;314;308
"74010030621";"07";1;1;2;"";;500;1;"";1;2;"";7;"";1;"";2;103;1;2;3;1;260;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";23;5;3;1;1;2;;1;2;100;2;;;;;;20;"740100103";"11";1;1;3;2;1;314;308
"74010030691";"07";1;4;1;"";400;;1;"";1;2;"";7;"";1;"";2;40;1;2;3;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";28;2;1;2;;2;;1;1;50;2;;;;;;50;"740100103";"11";1;1;2;2;0;314;308
