folio;id01;resultad;totper;rcompra;c_dia;c_mes;c_resul;s1_01;s1_02;s1_02e;s1_03;s1_04;s1_05;s1_05e;s1_06;s1_07;s1_07e;s1_08;s1_08e;s1_09;s1_09e;s1_10;s1_11;s1_12;s1_13;s1_14;s1_15;s1_16;s1_16e;s1_171a;s1_171b;s1_172a;s1_172b;s1_173a;s1_173b;s1_174a;s1_174b;s1_174e;s1_181a;s1_181b;s1_182a;s1_182b;s1_183a;s1_183b;s1_184a;s1_184b;s1_185a;s1_185b;s1_185e;s1_19;s1_20;s1_20e;s1_21;s1_22;s1_23;s1_24;s1_25;s1_26;upm;area;estrato;factor_ant;factor
"31948050361";"03";1;6;1;6;12;1;1;1;"";300;;1;"";1;2;"";6;"";4;"";30;1;1;1;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";14;1;1;1;20;2;"319480105";1;"11";122;124
"31958010011";"03";1;4;2;11;12;1;1;2;"";;200;2;"";1;1;"";5;"";10;"";100;2;;1;1;100;6;"";2;;2;;1;600;2;;"";2;;2;;2;;2;;2;;"";1;3;"";47;3;2;2;;2;"319580101";1;"12";133;135
"31958010031";"03";1;2;2;8;12;1;1;2;"";;300;1;"";2;2;"";5;"";10;"";25;2;;1;1;75;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;1;39;2;"319580101";1;"12";133;135
"31958010061";"03";1;4;2;10;12;1;4;1;"";100;;2;"";1;1;"";5;"";10;"";20;6;;;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";23;1;0;2;;2;"319580101";1;"12";133;135
"31958010081";"03";1;4;2;13;12;1;4;1;"";150;;2;"";1;1;"";5;"";10;"";20;6;;;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;1;1;2;;2;"319580101";1;"12";133;135
"31958010101";"03";1;4;1;17;12;1;1;2;"";;180;1;"";1;2;"";6;"";10;"";80;1;1;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;6;4;1;32;2;"319580101";1;"12";133;135
"31958010131";"03";1;3;2;19;12;1;1;1;"";300;;2;"";1;1;"";5;"";10;"";60;1;1;1;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;5;3;2;;2;"319580101";1;"12";133;135
"31958010151";"03";1;3;1;15;12;1;1;2;"";;500;1;"";1;1;"";6;"";10;"";80;1;1;1;1;55;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;5;3;2;;2;"319580101";1;"12";133;135
"31958010171";"03";1;2;2;20;12;1;1;2;"";;100;2;"";1;1;"";5;"";10;"";36;1;1;1;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;4;2;2;;2;"319580101";1;"12";133;135
"31958010201";"03";1;6;2;11;12;1;1;2;"";;800;1;"";1;1;"";5;"";10;"";180;1;1;2;1;100;6;"";1;300;2;;2;;2;;"";1;1000;2;;2;;2;;2;;"";1;3;"";45;4;3;2;;2;"319580101";1;"12";133;135
"31958010221";"03";1;1;1;14;12;1;1;1;"";300;;1;"";1;1;"";5;"";10;"";20;1;1;1;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";23;2;1;2;;2;"319580101";1;"12";133;135
"31958010241";"03";1;4;2;17;12;1;1;2;"";;250;2;"";1;1;"";5;"";10;"";40;1;1;2;1;180;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;3;2;1;25;2;"319580101";1;"12";133;135
"31958010271";"03";1;9;1;17;12;1;4;1;"";110;;2;"";1;1;"";5;"";10;"";50;3;;2;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"319580101";1;"12";133;135
"31961090031";"03";1;1;1;12;12;1;4;1;"";200;;1;"";1;1;"";6;"";1;"";20;1;1;2;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";12;2;1;2;;2;"319610109";1;"12";164;167
"31961090061";"03";1;3;1;12;12;1;1;2;"";;400;1;"";1;3;"";5;"";9;"";120;1;1;1;1;350;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";12;3;1;1;20;1;"319610109";1;"12";164;167
"31961090081";"03";1;3;2;12;12;1;4;1;"";450;;1;"";1;1;"";5;"";10;"";50;1;1;2;1;75;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";46;2;1;2;;2;"319610109";1;"12";164;167
"31961090111";"03";1;5;2;14;12;1;1;2;"";;300;1;"";1;1;"";6;"";10;"";150;1;1;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";9;3;0;1;20;2;"319610109";1;"12";164;167
"31961090131";"03";1;3;2;20;12;1;1;1;"";450;;1;"";1;2;"";6;"";10;"";120;1;1;1;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";10;3;2;1;20;2;"319610109";1;"12";164;167
"31961090161";"03";1;2;1;23;12;1;1;2;"";;600;1;"";1;1;"";5;"";1;"";15;1;1;1;1;25;6;"";1;2000;2;;1;500;2;;"";2;;2;;2;;2;;2;;"";1;4;"";0;4;2;2;;2;"319610109";1;"12";164;167
"31961090191";"03";1;4;2;14;12;1;1;1;"";700;;1;"";1;2;"";6;"";10;"";100;1;1;1;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";20;4;3;1;20;1;"319610109";1;"12";164;167
"31961090211";"03";1;4;1;20;12;1;1;1;"";400;;1;"";1;2;"";6;"";10;"";70;1;1;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;2;2;;2;"319610109";1;"12";164;167
"31961090241";"03";1;5;2;13;12;1;1;2;"";;200;1;"";1;1;"";6;"";10;"";80;1;1;1;1;205;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";12;5;4;1;20;2;"319610109";1;"12";164;167
"31961090261";"03";1;2;1;12;12;1;4;6;"";;200;1;"";1;1;"";6;"";10;"";20;1;1;2;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";12;1;1;2;;2;"319610109";1;"12";164;167
"31961090291";"03";1;5;2;15;12;1;1;2;"";;2100;1;"";1;3;"";6;"";10;"";100;1;1;1;1;250;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";12;5;4;1;150;1;"319610109";1;"12";164;167
"31961090311";"03";1;5;2;13;12;1;1;2;"";;600;1;"";1;1;"";5;"";10;"";120;2;;1;1;200;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;3;0;2;;2;"319610109";1;"12";164;167
"31970010031";"03";1;4;2;18;12;1;3;1;"";180;;1;"";1;3;"";6;"";1;"";150;1;1;1;1;220;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;5;3;2;;1;"319700101";1;"11";153;156
"31970010111";"03";1;6;2;18;12;1;3;1;"";180;;1;"";1;3;"";3;"";1;"";160;1;1;1;1;170;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;5;3;2;;1;"319700101";1;"11";153;156
"31970010181";"03";1;3;2;18;12;1;3;1;"";370;;1;"";1;3;"";3;"";1;"";80;1;1;1;1;115;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;5;3;1;25;1;"319700101";1;"11";153;156
"31970010261";"03";1;3;2;18;12;1;3;1;"";370;;1;"";1;3;"";6;"";1;"";80;1;1;1;1;120;6;"";1;300;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;4;3;2;;1;"319700101";1;"11";153;156
"31970010331";"03";1;4;1;18;12;1;3;1;"";180;;1;"";1;3;"";3;"";1;"";100;1;1;1;1;200;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;5;3;1;60;1;"319700101";1;"11";153;156
"31970010411";"03";1;5;2;18;12;1;3;1;"";180;;1;"";1;3;"";6;"";1;"";120;1;1;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;5;3;1;100;1;"319700101";1;"11";153;156
"31970010481";"03";1;4;2;18;12;1;3;1;"";200;;1;"";1;3;"";6;"";1;"";200;1;1;1;1;130;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;4;3;2;;2;"319700101";1;"11";153;156
"31970010561";"03";1;6;2;18;12;1;3;1;"";200;;1;"";1;3;"";3;"";1;"";100;1;1;1;1;120;6;"";2;;2;;1;50;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;4;3;1;20;1;"319700101";1;"11";153;156
"31970010631";"03";1;3;2;18;12;1;3;1;"";180;;1;"";1;3;"";3;"";1;"";160;1;1;1;1;170;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;2;1;50;1;"319700101";1;"11";153;156
"31970010711";"03";1;4;2;18;12;1;3;1;"";200;;1;"";1;3;"";3;"";1;"";80;1;1;1;1;180;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;4;3;1;40;1;"319700101";1;"11";153;156
"31970010781";"03";1;4;2;18;12;1;3;1;"";250;;1;"";1;3;"";6;"";1;"";80;1;1;1;1;150;6;"";2;;1;100;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;5;3;2;;1;"319700101";1;"11";153;156
"31970010861";"03";1;3;2;18;12;1;3;1;"";180;;1;"";1;3;"";6;"";1;"";90;1;1;1;1;90;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;3;2;2;;1;"319700101";1;"11";153;156
"31978100031";"03";1;4;2;24;11;1;1;2;"";;1380;1;"";1;2;"";6;"";1;"";180;1;1;1;1;300;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";10;3;2;1;120;1;"319780110";1;"11";145;148
"31978100061";"03";1;2;1;24;11;1;1;2;"";;7000;1;"";1;1;"";6;"";1;"";150;1;1;1;1;250;5;"";1;1000;1;500;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";22;2;1;1;20;1;"319780110";1;"11";145;148
"31978100091";"03";1;4;2;25;11;1;3;5;"";;1000;1;"";1;2;"";6;"";1;"";130;1;1;1;1;120;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";12;3;2;2;;2;"319780110";1;"11";145;148
"31978100121";"03";1;5;2;24;11;1;1;2;"";;1500;1;"";1;1;"";3;"";1;"";85;1;1;1;1;60;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";10;3;2;2;;1;"319780110";1;"11";145;148
"31978100151";"03";1;4;2;24;11;1;1;2;"";;2800;1;"";1;2;"";6;"";1;"";180;1;1;1;1;240;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";13;3;2;1;50;1;"319780110";1;"11";145;148
"31978100181";"03";1;4;2;25;11;1;1;2;"";;7000;1;"";1;2;"";6;"";1;"";220;1;1;1;1;88;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";50;6;3;1;150;1;"319780110";1;"11";145;148
"31978100211";"03";1;2;1;25;11;1;1;2;"";;2000;1;"";1;1;"";5;"";1;"";150;1;1;1;1;250;6;"";2;;2;;1;500;2;;"";2;;2;;2;;1;100;2;;"";1;7;"";;4;2;2;;2;"319780110";1;"11";145;148
"31978100241";"03";1;1;1;26;11;1;4;1;"";450;;1;"";1;1;"";5;"";1;"";35;1;1;2;1;85;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;7;"";;1;0;2;;2;"319780110";1;"11";145;148
"31978100271";"03";1;4;1;24;11;1;1;2;"";;3000;1;"";1;2;"";3;"";1;"";200;1;1;1;1;400;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";46;6;4;1;80;1;"319780110";1;"11";145;148
"31978100301";"03";1;2;2;25;11;1;1;2;"";;1200;1;"";1;1;"";4;"";1;"";180;1;1;1;1;200;6;"";1;2000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";15;4;3;1;25;2;"319780110";1;"11";145;148
"31978100331";"03";1;3;1;25;11;1;1;1;"";1750;;1;"";1;2;"";5;"";1;"";40;1;1;1;1;80;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";25;4;2;1;45;2;"319780110";1;"11";145;148
"31978100361";"03";1;3;1;23;11;1;4;4;"";;450;1;"";1;1;"";5;"";1;"";0;1;1;1;1;0;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;1;1;2;;2;"319780110";1;"11";145;148
"31985140031";"03";1;1;1;29;11;1;1;2;"";;3500;1;"";1;2;"";6;"";1;"";170;1;1;1;1;130;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;3;1;1;60;2;"319850114";1;"11";142;144
"31985140071";"03";1;3;3;26;11;1;3;6;"";;800;1;"";1;1;"";6;"";1;"";60;1;1;1;1;70;5;"";2;;2;;2;;2;;"";2;;2;;2;;1;100;2;;"";1;3;"";23;3;2;1;45;2;"319850114";1;"11";142;144
"31985140111";"03";1;2;1;31;11;1;3;6;"";;1350;1;"";1;1;"";6;"";1;"";89;1;1;1;1;135;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;3;2;1;120;1;"319850114";1;"11";142;144
"31985140151";"03";1;2;1;28;11;1;1;2;"";;1400;1;"";1;1;"";6;"";1;"";180;1;1;1;1;280;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;6;3;1;80;2;"319850114";1;"11";142;144
"31985140181";"03";1;1;1;27;11;1;1;1;"";450;;1;"";1;2;"";5;"";1;"";50;1;1;2;1;50;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;7;"";;1;1;2;;2;"319850114";1;"11";142;144
"31985140221";"03";1;3;1;26;11;1;3;1;"";2500;;1;"";1;1;"";5;"";1;"";120;1;1;1;1;180;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;4;3;1;60;1;"319850114";1;"11";142;144
"31985140261";"03";1;3;1;29;11;1;1;2;"";;1400;1;"";1;1;"";6;"";1;"";108;1;1;1;1;160;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;7;3;1;140;1;"319850114";1;"11";142;144
"31985140301";"03";1;5;1;26;11;1;1;2;"";;1000;1;"";1;1;"";6;"";1;"";130;1;1;1;1;70;5;"";1;1500;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;3;1;180;2;"319850114";1;"11";142;144
"31985140341";"03";1;4;2;25;11;1;3;6;"";;2500;1;"";1;1;"";3;"";1;"";80;1;1;1;1;110;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;4;3;1;30;2;"319850114";1;"11";142;144
"31985140381";"03";1;1;1;27;11;1;4;1;"";300;;2;"";1;1;"";5;"";1;"";50;1;1;2;1;60;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;1;1;2;;2;"319850114";1;"11";142;144
"31985140411";"03";1;3;2;26;11;1;3;1;"";2300;;1;"";1;2;"";3;"";1;"";200;1;1;1;1;320;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;4;3;1;85;2;"319850114";1;"11";142;144
"31985140451";"03";1;2;2;27;11;1;1;2;"";;1000;1;"";1;1;"";6;"";1;"";80;1;1;1;1;80;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;4;2;1;45;2;"319850114";1;"11";142;144
"31995060021";"03";1;1;1;30;11;1;1;2;"";;2500;1;"";1;2;"";5;"";1;"";80;1;1;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;1;20;2;"319950106";1;"11";111;113
"31995060041";"03";1;6;1;7;12;1;1;2;"";;1200;1;"";1;2;"";6;"";1;"";140;1;1;1;1;220;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;7;6;1;300;1;"319950106";1;"11";111;113
"31995060071";"03";1;4;2;31;11;1;1;2;"";;700;1;"";1;1;"";5;"";1;"";40;1;1;1;1;70;5;"";1;70;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";10;2;1;1;25;2;"319950106";1;"11";111;113
"31995060091";"03";1;4;2;30;11;1;1;6;"";;2000;1;"";1;1;"";5;"";1;"";60;1;1;1;1;80;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";8;4;3;1;25;2;"319950106";1;"11";111;113
"31995060121";"03";1;4;2;2;11;1;1;2;"";;1000;1;"";1;1;"";5;"";1;"";140;1;1;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";46;3;3;2;;2;"319950106";1;"11";111;113
"31995060141";"03";1;5;2;19;12;1;1;5;"";;700;2;"";1;2;"";5;"";1;"";90;1;1;1;1;90;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"319950106";1;"11";111;113
"31995060171";"03";1;4;2;30;11;1;3;6;"";;1200;1;"";1;1;"";5;"";1;"";80;1;1;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;2;2;;2;"319950106";1;"11";111;113
"31995060191";"03";1;2;2;6;12;1;1;2;"";;2300;1;"";1;2;"";6;"";1;"";40;1;1;1;1;120;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";22;4;1;1;25;2;"319950106";1;"11";111;113
"31995060211";"03";1;5;2;30;12;1;1;2;"";;1200;1;"";1;3;"";3;"";1;"";100;1;1;1;1;380;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";10;5;4;1;20;2;"319950106";1;"11";111;113
"31995060241";"03";1;3;1;5;12;1;1;2;"";;2500;1;"";1;2;"";6;"";1;"";80;1;1;1;1;52;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";8;4;3;1;20;1;"319950106";1;"11";111;113
"31995060261";"03";1;4;2;30;11;1;1;1;"";800;;1;"";1;2;"";6;"";1;"";70;1;1;2;1;170;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"319950106";1;"11";111;113
"31995060291";"03";1;2;1;30;11;1;4;6;"";;1200;1;"";1;1;"";5;"";1;"";80;1;1;2;1;180;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";9;1;0;2;;2;"319950106";1;"11";111;113
"32002130021";"03";1;3;2;4;12;1;1;2;"";;2000;1;"";1;2;"";3;"";1;"";190;1;1;1;1;170;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";9;3;2;1;400;1;"320020113";1;"11";199;202
"32002130051";"03";1;6;2;6;12;1;1;1;"";900;;1;"";1;2;"";5;"";1;"";48;1;1;1;1;120;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";11;5;5;1;30;2;"320020113";1;"11";199;202
"32002130091";"03";1;2;2;3;12;1;1;2;"";;1500;1;"";1;2;"";5;"";1;"";120;1;1;1;1;80;5;"";1;10000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";11;5;1;1;30;2;"320020113";1;"11";199;202
"32002130121";"03";1;2;1;4;12;1;1;2;"";;800;1;"";1;2;"";5;"";1;"";80;1;1;1;1;100;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";10;3;2;2;;2;"320020113";1;"11";199;202
"32002130191";"03";1;4;2;7;12;1;1;6;"";;35000;1;"";1;2;"";5;"";1;"";110;1;1;1;1;78;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";9;3;2;2;;2;"320020113";1;"11";199;202
"32002130231";"03";1;1;1;3;12;1;1;2;"";;1500;1;"";1;2;"";6;"";1;"";80;1;1;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";8;3;1;1;20;2;"320020113";1;"11";199;202
"32002130261";"03";1;5;2;3;12;1;1;1;"";800;;1;"";1;2;"";5;"";1;"";50;1;1;1;1;200;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";12;3;2;1;40;2;"320020113";1;"11";199;202
"32002130291";"03";1;4;2;4;12;1;1;2;"";;1700;1;"";1;2;"";6;"";1;"";250;1;1;1;1;180;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";8;4;2;1;20;2;"320020113";1;"11";199;202
"32002130331";"03";1;3;1;3;12;1;1;1;"";800;;1;"";1;2;"";5;"";1;"";70;1;1;1;1;180;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";12;4;3;1;80;2;"320020113";1;"11";199;202
"32002130361";"03";1;2;1;6;12;1;1;2;"";;3300;1;"";1;2;"";6;"";1;"";25;1;1;1;1;80;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";8;4;2;1;32;2;"320020113";1;"11";199;202
"32002130401";"03";1;4;2;3;12;1;3;1;"";920;;1;"";1;1;"";5;"";1;"";120;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";14;3;2;2;;2;"320020113";1;"11";199;202
"32005030051";"03";1;4;2;5;12;1;4;2;"";;900;1;"";1;1;"";5;"";1;"";60;1;1;1;1;70;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;4;3;1;20;2;"320050103";1;"12";188;191
"32005030071";"03";1;5;1;10;12;1;4;5;"";;2000;1;"";1;3;"";6;"";1;"";100;1;1;1;1;120;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";8;3;2;1;30;2;"320050103";1;"12";188;191
"32005030101";"03";1;1;1;7;12;1;4;2;"";;2700;1;"";1;2;"";6;"";1;"";190;1;1;1;1;350;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";8;2;1;1;20;2;"320050103";1;"12";188;191
"32005030121";"03";1;4;1;10;12;1;1;2;"";;1400;1;"";1;2;"";6;"";1;"";80;1;1;1;1;120;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;6;4;1;32;2;"320050103";1;"12";188;191
"32005030151";"03";1;4;2;7;12;1;1;5;"";;1800;1;"";1;1;"";5;"";1;"";80;1;1;1;1;230;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";10;3;3;2;;2;"320050103";1;"12";188;191
"32005030171";"03";1;5;2;6;12;1;1;2;"";;1000;1;"";1;2;"";6;"";1;"";120;1;1;1;1;80;5;"";1;14000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";9;3;2;1;40;2;"320050103";1;"12";188;191
"32005030201";"03";1;1;1;7;12;1;4;2;"";;800;1;"";1;1;"";5;"";1;"";80;1;1;1;1;60;5;"";2;;2;;2;;2;;"";1;40000;2;;2;;2;;2;;"";1;4;"";12;2;1;1;25;2;"320050103";1;"12";188;191
"32005030221";"03";1;4;1;10;12;1;3;3;"";;1400;1;"";1;3;"";5;"";1;"";100;1;1;1;1;90;5;"";1;400;1;700;1;200;2;;"";1;1100;2;;2;;2;;2;;"";1;3;"";23;4;3;1;20;1;"320050103";1;"12";188;191
"32005030251";"03";1;1;1;26;12;1;1;2;"";;1000;1;"";1;1;"";5;"";1;"";140;1;1;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;1;20;2;"320050103";1;"12";188;191
"32005030271";"03";1;4;2;5;12;1;4;5;"";;1400;1;"";1;1;"";5;"";1;"";180;1;1;1;1;200;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";8;2;1;1;40;2;"320050103";1;"12";188;191
"32005030301";"03";1;9;7;6;12;1;1;2;"";;1500;2;"";1;1;"";5;"";1;"";95;1;1;1;1;250;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";12;6;5;2;;1;"320050103";1;"12";188;191
"32007090031";"03";1;1;1;27;12;1;4;1;"";500;;1;"";1;1;"";6;"";1;"";20;1;1;2;1;40;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;7;"";;1;0;2;;2;"320070109";1;"11";173;176
"32007090071";"03";1;2;1;10;12;1;3;6;"";;700;1;"";1;2;"";6;"";1;"";80;1;1;1;1;120;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;2;2;;2;"320070109";1;"11";173;176
"32007090101";"03";1;1;1;20;12;1;4;1;"";500;;1;"";1;1;"";6;"";1;"";20;1;1;2;1;30;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;7;"";;1;0;2;;2;"320070109";1;"11";173;176
"32007090141";"03";1;1;1;20;12;1;4;1;"";480;;1;"";1;1;"";6;"";1;"";20;1;1;1;1;30;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;7;"";;1;0;2;;2;"320070109";1;"11";173;176
"32007090171";"03";1;5;2;24;12;1;1;2;"";;900;1;"";1;1;"";5;"";1;"";95;1;1;1;1;125;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;3;2;;2;"320070109";1;"11";173;176
"32007090211";"03";1;2;2;20;12;1;1;2;"";;1300;1;"";1;1;"";5;"";1;"";80;1;1;1;1;70;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;4;1;2;;2;"320070109";1;"11";173;176
"32007090281";"03";1;4;2;9;12;1;4;1;"";800;;1;"";1;1;"";6;"";1;"";80;1;1;1;1;113;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;1;0;2;;2;"320070109";1;"11";173;176
"32007090321";"03";1;3;2;21;12;1;1;2;"";;1350;1;"";2;2;"";5;"";1;"";79;1;1;2;1;90;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;5;4;2;;1;"320070109";1;"11";173;176
"32007090351";"03";1;4;2;10;12;1;1;1;"";300;;1;"";1;1;"";5;"";1;"";45;1;1;1;1;80;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;1;1;2;;2;"320070109";1;"11";173;176
"32007090421";"03";1;4;2;21;12;1;1;2;"";;1100;1;"";1;2;"";6;"";1;"";90;1;1;1;1;100;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;3;1;40;2;"320070109";1;"11";173;176
"32019070021";"03";1;1;1;14;12;1;1;2;"";;1000;1;"";1;2;"";6;"";1;"";80;1;1;1;1;135;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;1;25;2;"320190107";1;"11";139;141
"32019070051";"03";1;2;2;15;12;1;1;5;"";;1200;1;"";1;1;"";5;"";1;"";150;1;1;1;1;200;6;"";1;600;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;1;26;2;"320190107";1;"11";139;141
