folio;departamento;n_hogar;s8_01;s8_02;s8_02e;s8_03;s8_04;s8_05;s8_05e;s8_06;s8_07;s8_07e;s8_08;s8_08e;s8_09;s8_09e;s8_10;s8_11;s8_12;s8_13;s8_14;s8_15;s8_16;s8_163;s8_171a;s8_171b;s8_172a;s8_172b;s8_173a;s8_173b;s8_174a;s8_174b;s8_174e;s8_181a;s8_181b;s8_182a;s8_182b;s8_183a;s8_183b;s8_184a;s8_184b;s8_185a;s8_185b;s8_185e;s8_19;s8_20;s8_21;s8_22;s8_23;s8_24;s8_25;s8_26;s8_27;s8_28;upm;estrato;area;factor_ant;factor
"10110070031";1;"1";1;2;"";;50;2;"";1;2;"";5;"";6;"";2;6;;;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;15;4;2;2;;2;;2;"101100107";"31";2;401;400
"10110070061";1;"1";1;2;"";;100;2;"";1;1;"";5;"";6;"";2;2;;1;1;10;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;1;1;2;;2;"101100107";"31";2;401;400
"10110070091";1;"1";1;2;"";;30;2;"";1;2;"";5;"";6;"";2;2;;1;1;17;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;10;3;1;2;;2;;2;"101100107";"31";2;401;400
"10110070121";1;"1";1;2;"";;40;2;"";1;2;"";5;"";6;"";2;2;;1;1;18;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;15;3;2;2;;2;;2;"101100107";"31";2;401;400
"10110070151";1;"1";1;2;"";;100;2;"";1;4;"";5;"";6;"";2;6;;;1;18;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;4;1;2;;2;;2;"101100107";"31";2;401;400
"10110070181";1;"1";1;2;"";;50;2;"";1;2;"";5;"";6;"";2;2;;1;1;18;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;2;2;;2;;2;"101100107";"31";2;401;400
"10110070211";1;"1";4;1;"";80;;2;"";1;2;"";5;"";6;"";2;2;;1;1;22;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;28;1;0;2;;2;;2;"101100107";"31";2;401;400
"10110070241";1;"1";1;2;"";;30;2;"";1;2;"";5;"";6;"";3;2;;1;1;21;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;10;5;2;2;;2;;2;"101100107";"31";2;401;400
"10110070271";1;"1";1;2;"";;30;2;"";1;2;"";5;"";6;"";2;2;;1;1;23;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;4;2;2;;2;;2;"101100107";"31";2;401;400
"10110070301";1;"1";1;2;"";;50;2;"";1;2;"";5;"";6;"";2;2;;1;1;17;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;4;2;2;;2;;2;"101100107";"31";2;401;400
"10110070331";1;"1";4;1;"";25;;2;"";1;2;"";5;"";6;"";2;2;;2;1;18;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;15;1;0;2;;2;;2;"101100107";"31";2;401;400
"10110070361";1;"1";4;1;"";60;;2;"";1;2;"";5;"";6;"";2;3;;2;1;18;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;10;1;0;2;;2;;2;"101100107";"31";2;401;400
"10129080021";1;"1";1;2;"";;50;2;"";1;2;"";1;"";6;"";2;6;;;2;;4;"";1;100;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101290108";"31";2;614;613
"10129080101";1;"1";1;2;"";;40;2;"";2;2;"";1;"";6;"";2;2;;1;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101290108";"31";2;614;613
"10129080181";1;"1";1;2;"";;20;2;"";1;4;"";1;"";6;"";2;2;;1;2;;2;"";1;50;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101290108";"31";2;614;613
"10129080251";1;"1";1;2;"";;20;2;"";2;4;"";1;"";6;"";2;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"101290108";"31";2;614;613
"10129080331";1;"1";1;2;"";;30;2;"";2;4;"";1;"";8;"";0;2;;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101290108";"31";2;614;613
"10129080411";1;"1";1;2;"";;40;2;"";2;2;"";1;"";6;"";2;2;;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;1;2;;2;;2;"101290108";"31";2;614;613
"10129080491";1;"1";1;2;"";;20;2;"";1;2;"";1;"";6;"";2;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;3;1;2;;2;;2;"101290108";"31";2;614;613
"10129080561";1;"1";1;2;"";;30;2;"";2;2;"";5;"";8;"";0;2;;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;4;1;2;;2;;2;"101290108";"31";2;614;613
"10129080641";1;"1";4;4;"";;10;1;"";1;1;"";5;"";6;"";2;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;1;1;2;;2;;2;"101290108";"31";2;614;613
"10129080721";1;"1";1;2;"";;30;2;"";1;2;"";1;"";6;"";2;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101290108";"31";2;614;613
"10129080801";1;"1";1;2;"";;30;2;"";1;2;"";1;"";8;"";0;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;4;4;2;;2;;2;"101290108";"31";2;614;613
"10129080871";1;"1";1;2;"";;30;2;"";1;2;"";5;"";6;"";2;2;;1;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;15;3;1;2;;2;;2;"101290108";"31";2;614;613
"10135050051";1;"1";1;2;"";;30;2;"";1;2;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350105";"31";2;49;49
"10135050121";1;"1";1;2;"";;30;2;"";1;2;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350105";"31";2;49;49
"10135050181";1;"1";1;2;"";;30;2;"";2;2;"";1;"";6;"";2;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350105";"31";2;49;49
"10135050251";1;"1";1;2;"";;30;2;"";1;2;"";5;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350105";"31";2;49;49
"10135050311";1;"1";4;4;"";;20;2;"";1;2;"";5;"";6;"";0;2;;2;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;12;1;0;2;;2;;2;"101350105";"31";2;49;49
"10135050381";1;"1";1;2;"";;20;2;"";2;4;"";1;"";6;"";3;2;;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350105";"31";2;49;49
"10135050441";1;"1";1;2;"";;30;2;"";1;2;"";1;"";6;"";2;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101350105";"31";2;49;49
"10135050511";1;"1";1;2;"";;20;2;"";2;2;"";5;"";6;"";2;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350105";"31";2;49;49
"10135050571";1;"1";1;2;"";;50;2;"";1;2;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101350105";"31";2;49;49
"10135050641";1;"1";1;2;"";;25;2;"";1;2;"";5;"";6;"";2;2;;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;4;1;2;;2;;2;"101350105";"31";2;49;49
"10135050701";1;"1";1;2;"";;20;2;"";2;2;"";5;"";6;"";2;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101350105";"31";2;49;49
"10135050771";1;"1";1;2;"";;20;2;"";1;2;"";5;"";8;"";0;2;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101350105";"31";2;49;49
"10135060021";1;"1";1;2;"";;20;2;"";2;2;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101350106";"31";2;273;273
"10135060051";1;"1";1;2;"";;30;2;"";1;2;"";7;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101350106";"31";2;273;273
"10135060081";1;"1";1;2;"";;30;2;"";2;2;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350106";"31";2;273;273
"10135060111";1;"1";1;2;"";;30;2;"";1;2;"";5;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;1;2;;2;;2;"101350106";"31";2;273;273
"10135060141";1;"1";1;2;"";;50;2;"";2;2;"";1;"";6;"";2;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350106";"31";2;273;273
"10135060171";1;"1";1;2;"";;30;2;"";1;2;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;3;1;2;;2;;2;"101350106";"31";2;273;273
"10135060201";1;"1";1;2;"";;20;2;"";2;2;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"101350106";"31";2;273;273
"10135060231";1;"1";1;2;"";;30;2;"";1;2;"";5;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350106";"31";2;273;273
"10135060261";1;"1";1;2;"";;20;2;"";2;2;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350106";"31";2;273;273
"10135060291";1;"1";1;2;"";;50;2;"";1;1;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101350106";"31";2;273;273
"10135060321";1;"1";1;2;"";;30;2;"";1;2;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;1;2;;2;;2;"101350106";"31";2;273;273
"10135060351";1;"1";1;2;"";;30;2;"";1;2;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101350106";"31";2;273;273
"10173030011";1;"1";1;2;"";;60;2;"";1;2;"";5;"";6;"";0;6;;;1;18;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;24;2;1;2;;2;;2;"101730103";"31";2;202;202
"10173030031";1;"1";1;2;"";;50;2;"";2;2;"";5;"";6;"";0;6;;;1;23;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101730103";"31";2;202;202
"10173030041";1;"1";1;2;"";;40;2;"";1;2;"";5;"";6;"";0;6;;;1;17;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101730103";"31";2;202;202
"10173030061";1;"1";1;2;"";;50;2;"";1;2;"";5;"";6;"";0;6;;;1;14;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101730103";"31";2;202;202
"10173030071";1;"1";1;2;"";;50;2;"";1;2;"";1;"";6;"";0;6;;;1;20;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;3;2;;2;;2;"101730103";"31";2;202;202
"10173030091";1;"1";1;2;"";;70;2;"";1;2;"";5;"";6;"";0;6;;;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;24;2;2;2;;2;;2;"101730103";"31";2;202;202
"10173030111";1;"1";1;2;"";;60;2;"";1;2;"";5;"";6;"";0;6;;;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;24;2;1;2;;2;;2;"101730103";"31";2;202;202
"10173030121";1;"1";1;2;"";;50;2;"";1;2;"";5;"";6;"";0;6;;;1;22;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;20;3;1;1;1;2;;2;"101730103";"31";2;202;202
"10173030141";1;"1";1;2;"";;40;2;"";1;2;"";1;"";6;"";0;6;;;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;30;4;1;2;;2;;2;"101730103";"31";2;202;202
"10173030151";1;"1";1;2;"";;30;2;"";1;2;"";5;"";6;"";0;6;;;1;18;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;2;2;;2;;2;"101730103";"31";2;202;202
"10173030171";1;"1";1;2;"";;80;2;"";1;2;"";5;"";6;"";0;6;;;1;14;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"101730103";"31";2;202;202
"10173030181";1;"1";1;2;"";;70;2;"";1;2;"";5;"";6;"";0;6;;;1;20;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;4;1;2;;2;;2;"101730103";"31";2;202;202
"10198090021";1;"1";1;2;"";;40;2;"";1;2;"";5;"";6;"";8;6;;;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"101980109";"31";2;185;185
"10198090051";1;"1";1;2;"";;80;2;"";1;2;"";5;"";6;"";8;2;;1;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;24;2;2;2;;2;;2;"101980109";"31";2;185;185
"10198090081";1;"1";1;2;"";;60;1;"";1;2;"";5;"";6;"";12;2;;1;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;24;2;1;2;;2;;2;"101980109";"31";2;185;185
"10198090111";1;"1";1;2;"";;70;2;"";1;2;"";5;"";6;"";8;2;;1;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;3;3;2;;2;;2;"101980109";"31";2;185;185
"10198090141";1;"1";1;2;"";;60;1;"";1;2;"";5;"";6;"";8;2;;1;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;8;1;1;2;;2;;2;"101980109";"31";2;185;185
"10198090171";1;"1";1;1;"";100;;2;"";1;2;"";5;"";6;"";8;2;;1;1;15;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;13;1;1;2;;2;;2;"101980109";"31";2;185;185
"10198090201";1;"1";1;2;"";;80;1;"";1;2;"";5;"";6;"";9;6;;;1;11;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;2;2;;2;;2;"101980109";"31";2;185;185
"10198090231";1;"1";1;2;"";;80;2;"";1;2;"";1;"";6;"";10;2;;1;1;14;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;1;2;;2;;2;"101980109";"31";2;185;185
"10198090261";1;"1";1;2;"";;70;2;"";1;2;"";5;"";6;"";8;2;;1;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;24;2;2;2;;2;;2;"101980109";"31";2;185;185
"10198090291";1;"1";1;2;"";;50;2;"";1;2;"";5;"";6;"";8;6;;;1;12;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;13;1;1;2;;2;;2;"101980109";"31";2;185;185
"10198090321";1;"1";1;2;"";;30;2;"";1;2;"";5;"";6;"";8;6;;;1;12;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"101980109";"31";2;185;185
"10198090351";1;"1";1;2;"";;30;2;"";1;2;"";1;"";6;"";8;6;;;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"101980109";"31";2;185;185
"10208040051";1;"1";1;2;"";;200;2;"";2;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;5;2;2;;2;;2;"102080404";"31";2;414;413
"10208040111";1;"1";1;2;"";;20;2;"";2;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"102080404";"31";2;414;413
"10208040161";1;"1";1;2;"";;50;2;"";2;4;"";1;"";6;"";0;6;;;2;;2;"";1;20;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;5;2;2;;2;;2;"102080404";"31";2;414;413
"10208040221";1;"1";1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;3;1;2;;2;;2;"102080404";"31";2;414;413
"10208040271";1;"1";1;2;"";;30;2;"";2;1;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"102080404";"31";2;414;413
"10208040331";1;"1";1;2;"";;150;4;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;1;2;;2;;2;"102080404";"31";2;414;413
"10208040381";1;"1";4;4;"";;40;2;"";2;2;"";1;"";6;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;10;1;0;2;;2;;2;"102080404";"31";2;414;413
"10208040441";1;"1";4;4;"";;100;1;"";1;1;"";5;"";6;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;16;1;1;2;;2;;2;"102080404";"31";2;414;413
"10208040491";1;"1";1;2;"";;20;2;"";2;4;"";1;"";6;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"102080404";"31";2;414;413
"10208040551";1;"1";1;2;"";;60;2;"";2;4;"";1;"";6;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;1;1;1;2;;2;"102080404";"31";2;414;413
"10208040601";1;"1";1;2;"";;20;2;"";2;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;1;2;;2;;2;"102080404";"31";2;414;413
"10208040661";1;"1";1;2;"";;30;2;"";1;4;"";1;"";8;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"102080404";"31";2;414;413
"10211070021";1;"1";1;2;"";;50;4;"";2;4;"";1;"";6;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;1;1;2;;2;"102110407";"31";2;401;400
"10211070051";1;"1";1;2;"";;50;2;"";1;2;"";5;"";6;"";0;1;4;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;3;1;1;1;2;;2;"102110407";"31";2;401;400
"10211070081";1;"1";1;2;"";;80;2;"";1;1;"";6;"";6;"";0;1;4;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;30;3;1;1;1;2;;2;"102110407";"31";2;401;400
"10211070111";1;"1";4;4;"";;50;2;"";1;1;"";7;"";6;"";0;1;4;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;30;5;1;2;;2;;2;"102110407";"31";2;401;400
"10211070141";1;"1";1;4;"";;80;2;"";1;1;"";5;"";6;"";0;1;4;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;37;1;0;2;;2;;2;"102110407";"31";2;401;400
"10211070171";1;"1";1;4;"";;50;2;"";1;2;"";5;"";6;"";0;1;4;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;35;1;0;2;;2;;2;"102110407";"31";2;401;400
"10211070201";1;"1";1;4;"";;25;2;"";1;2;"";5;"";6;"";0;1;4;2;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;35;2;1;2;;2;;2;"102110407";"31";2;401;400
"10211070231";1;"1";1;2;"";;80;2;"";1;2;"";6;"";6;"";0;1;4;1;2;;1;"";1;50;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;33;3;1;1;1;2;;2;"102110407";"31";2;401;400
"10211070261";1;"1";1;2;"";;80;2;"";1;2;"";5;"";6;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;33;3;1;2;;2;;2;"102110407";"31";2;401;400
"10211070291";1;"1";1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;2;1;2;;2;;2;"102110407";"31";2;401;400
"10211070321";1;"1";1;2;"";;50;2;"";2;1;"";1;"";6;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;0;1;1;2;;2;;2;"102110407";"31";2;401;400
"10211070351";1;"1";1;2;"";;80;2;"";2;1;"";1;"";6;"";0;6;;;2;;1;"";1;40;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;1;2;;2;;2;"102110407";"31";2;401;400
"10220040031";1;"1";1;2;"";;50;2;"";1;4;"";1;"";6;"";2;6;;;1;25;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;10;2;1;2;;2;;2;"102200104";"31";2;247;247
"10220040061";1;"1";1;2;"";;100;2;"";1;2;"";5;"";6;"";2;6;;;1;9;2;"";2;;2;;2;;2;;"";1;1000;2;;2;;2;;2;;"";1;4;30;2;2;2;;2;;2;"102200104";"31";2;247;247
"10220040091";1;"1";1;2;"";;70;2;"";1;2;"";5;"";6;"";2;6;;;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;5;4;2;;2;;2;"102200104";"31";2;247;247
"10220040121";1;"1";1;2;"";;50;2;"";2;2;"";5;"";6;"";2;6;;;1;9;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;3;2;;2;;2;"102200104";"31";2;247;247
"10220040151";1;"1";1;2;"";;60;2;"";1;1;"";5;"";6;"";2;6;;;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;2;2;2;;2;;2;"102200104";"31";2;247;247
"10220040181";1;"1";1;2;"";;50;2;"";1;1;"";1;"";6;"";2;6;;;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;3;2;;2;;2;"102200104";"31";2;247;247
"10220040211";1;"1";1;2;"";;70;2;"";2;2;"";5;"";6;"";2;3;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;3;2;;2;;2;"102200104";"31";2;247;247
"10220040241";1;"1";1;2;"";;50;2;"";1;2;"";5;"";6;"";2;6;;;2;;2;"";1;150;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"102200104";"31";2;247;247
"10220040271";1;"1";1;2;"";;150;2;"";1;2;"";5;"";6;"";2;3;;1;1;40;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;4;3;1;1;2;;2;"102200104";"31";2;247;247
"10220040301";1;"1";1;2;"";;50;2;"";1;1;"";5;"";6;"";2;6;;;1;20;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;4;1;2;;2;;2;"102200104";"31";2;247;247
"10220040331";1;"1";1;2;"";;180;2;"";1;2;"";5;"";6;"";2;3;;1;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;18;4;2;2;;2;;2;"102200104";"31";2;247;247
"10220040361";1;"1";4;4;"";;50;2;"";1;2;"";5;"";6;"";10;3;;2;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;15;1;1;2;;2;;2;"102200104";"31";2;247;247
"10234030011";1;"1";1;2;"";;50;2;"";1;4;"";1;"";6;"";0;6;;;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;4;2;2;;2;;2;"102340203";"31";2;262;262
"10234030031";1;"1";1;2;"";;40;2;"";1;1;"";1;"";6;"";8;6;;;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;3;2;2;;2;;2;"102340203";"31";2;262;262
"10234030051";1;"1";1;2;"";;50;2;"";2;4;"";1;"";6;"";10;6;;;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;25;4;3;2;;2;;2;"102340203";"31";2;262;262
"10234030071";1;"1";1;2;"";;50;2;"";2;4;"";1;"";6;"";10;6;;;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;3;3;2;;2;;2;"102340203";"31";2;262;262
"10234030091";1;"1";1;2;"";;200;1;"";1;1;"";5;"";6;"";10;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;7;4;1;1;2;;2;"102340203";"31";2;262;262
"10234030111";1;"1";1;2;"";;50;2;"";2;1;"";1;"";6;"";10;6;;;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;50;2;2;2;;2;;2;"102340203";"31";2;262;262
"10234030131";1;"1";1;2;"";;30;2;"";1;4;"";1;"";6;"";10;6;;;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;2;2;2;;2;;2;"102340203";"31";2;262;262
"10234030151";1;"1";1;2;"";;120;1;"";1;1;"";5;"";6;"";10;3;;1;1;30;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;38;5;4;2;;2;;2;"102340203";"31";2;262;262
"10234030171";1;"1";1;2;"";;80;2;"";2;1;"";1;"";6;"";10;6;;;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;4;3;2;;2;;2;"102340203";"31";2;262;262
"10234030191";1;"1";1;2;"";;60;2;"";1;1;"";1;"";6;"";10;6;;;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;35;3;1;2;;2;;2;"102340203";"31";2;262;262
