folio;upm;s11a_01;s11a_02;s11a_02_1;s11a_03a;s11a_03b;s11a_04a;s11a_04b;s11a_05;s11a_05e;s11a_06;s11a_07;s11a_07e;s11a_08;s11a_08e;s11a_09;s11a_10a;s11a_10b;s11a_11a;s11a_11b;s11a_12;s11a_13a;s11a_13b;s11a_13c;s11a_13d;s11a_13e;s11a_13f;s11a_13g;s11a_13h;s11a_13i;s11a_13j;s11a_13k;s11a_13ke;area;depto;estrato;factor
145043;"551-03942144983-D";1;1;1;50101;"POTOSI";2;2;11;"";2;7;"CAMION";7;"";2;;;350;1;2;0;20;38;0;20;0;0;0;0;100;172;"GASTOS PERSONALES";2;5;"21";408
145049;"551-03942144983-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"21";408
145059;"551-03942144983-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"21";408
145064;"553-03900226655-D";1;1;1;10101;"SUCRE";2;1;11;"";1;4;"";11;"";2;;;400;1;1;0;10;20;0;10;0;0;0;0;210;150;"GASTOS PERSONALES";2;5;"23";340
145074;"553-03900226655-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"23";340
145079;"553-03900226655-D";1;1;1;10101;"SUCRE";2;2;11;"";2;4;"";3;"";2;;;458;1;2;50;50;50;0;0;0;0;8;0;0;300;"GASTOS PERSONALES";2;5;"23";340
145087;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145092;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145095;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145100;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145105;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145108;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145113;"714-05214772167-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";439
145114;"714-05214772167-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";439
145115;"714-05214772167-A";1;2;1;20101;"LA PAZ";3;7;2;"";2;4;"";7;"";2;;;2000;1;2;0;1000;0;0;0;0;0;0;0;500;500;"";1;7;"14";439
145115;"714-05214772167-A";;;2;10101;"SUCRE";3;7;2;"";2;4;"";7;"";2;;;2200;1;2;0;1000;800;0;0;0;0;0;200;0;200;"";1;7;"14";439
145126;"714-05217853667-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
145131;"714-05217853667-A";1;1;1;70801;"VALLEGRANDE";2;1;6;"";1;4;"";11;"";2;;;400;1;1;0;50;100;0;0;250;0;0;0;0;0;"";1;7;"14";475
145133;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145144;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145150;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145156;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145157;"542-03808177149-D";1;1;1;50101;"Choque Cayara Alta";1;5;1;"";7;1;"";11;"";2;;;86;1;2;0;50;20;0;0;0;16;0;0;0;0;"";2;5;"22";414
145158;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145187;"833-08624724909-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"13";240
145188;"833-08624724909-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"13";240
145189;"833-08624724909-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"13";240
145218;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145221;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145226;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145247;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145248;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145249;"652-02958768713-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;6;"22";197
145263;"214-00630653044-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
145264;"214-00630653044-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
145265;"214-00630653044-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
145281;"214-00630821606-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";306
145284;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
145289;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
145295;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
145299;"112-04209898435-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"12";139
145301;"112-04209898435-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"12";139
145305;"112-04209898435-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"12";139
145309;"113-00417270241-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145317;"113-00417270241-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145321;"113-00417270241-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145326;"113-00418178834-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145333;"113-00418178834-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145334;"113-00418178834-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145340;"113-00418410607-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145341;"113-00418410607-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145342;"113-00418410607-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145355;"113-00418643971-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145359;"113-00418643971-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145360;"113-00418643971-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
145366;"414-00477420114-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"14";275
145375;"714-05240118123-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
145381;"714-05240118123-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
145384;"714-05240118123-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
145386;"714-05242428882-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
145387;"714-05242428882-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
145388;"714-05242428882-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
145393;"213-00630179396-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145394;"213-00630179396-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145395;"213-00630179396-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145402;"213-00630179396-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145403;"213-00630179396-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145404;"213-00630179396-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145481;"263-06095593126-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";338
145486;"263-06095593126-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";338
145492;"263-06097795819-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";235
145496;"263-06097795819-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";235
145500;"263-06097795819-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";235
145502;"212-00628408864-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
145507;"212-00628408864-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
145512;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
145513;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
145514;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
145531;"262-06152799700-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
145532;"262-06152799700-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
145533;"262-06152799700-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
145704;"213-00630099604-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
145705;"213-00630099604-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
145706;"213-00630099604-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
145729;"213-00630179396-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145730;"213-00630179396-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145736;"213-00630179396-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145745;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145746;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145747;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145752;"544-03800784395-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"24";218
145753;"544-03800784395-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"24";218
145754;"544-03800784395-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"24";218
145759;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145762;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145764;"542-03808177149-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"22";414
145767;"544-03800784395-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;5;"24";218
145774;"623-02609172764-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";163
145775;"623-02609172764-A";1;1;1;60101;"TARIJA";2;2;2;"";2;4;"";7;"";2;;;200;1;2;0;120;80;0;0;0;0;0;0;0;0;"";1;6;"13";163
145776;"623-02609172764-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";163
145791;"263-06119274083-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145792;"263-06119274083-A";1;1;1;21401;"Coroico";2;2;1;"";3;4;"";6;"";2;;;700;1;2;0;300;150;0;10;0;0;0;0;0;240;"";1;2;"13";277
145798;"263-06122275764-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
145805;"263-06122275764-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
145806;"263-06122275764-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
145816;"263-06124359040-A";1;1;1;20203;"Chua Cocani";1;5;2;"";3;3;"";11;"";2;;;40;1;2;0;12;28;0;0;0;0;0;0;0;0;"";1;2;"13";277
145820;"263-06124359040-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145825;"263-06124359040-A";1;1;1;21701;"COPACABANA";2;1;1;"";1;3;"";3;"";2;;;150;1;1;50;80;20;0;0;0;0;0;0;0;0;"";1;2;"13";277
145827;"263-06126482717-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";381
145829;"263-06126482717-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";381
145834;"251-07210035266-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"21";801
145835;"251-07210035266-D";1;1;1;20102;"MALLASA";1;10;1;"";1;3;"";11;"";2;;;205;1;1;0;150;40;0;5;0;10;0;0;0;0;"";2;2;"21";801
145836;"251-07210035266-D";1;1;1;20101;"LA PAZ";2;7;13;"";1;3;"";7;"";2;;;266;1;1;0;205;56;0;5;0;0;0;0;0;0;"";2;2;"21";801
145842;"241-06953554991-D";1;1;1;20105;"EL ALTO";1;8;2;"";2;3;"";11;"";2;;;100;1;2;0;40;60;0;0;0;0;0;0;0;0;"";2;2;"21";874
145843;"241-06953554991-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;2;"21";874
145847;"263-06143903526-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
145873;"263-06143903526-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
145874;"263-06143903526-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
145884;"263-06149270347-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145886;"263-06149270347-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
145900;"264-06065885981-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
145908;"264-06065885981-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
145912;"264-06065885981-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
145919;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
145920;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
145921;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
145935;"264-06065885981-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
145937;"264-06065885981-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
145974;"721-05344788393-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
145975;"721-05344788393-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
145976;"721-05344788393-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
145984;"721-05344788393-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
145985;"721-05344788393-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
145986;"721-05344788393-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
146003;"751-04992941967-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;7;"21";668
146005;"751-04992941967-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;7;"21";668
146008;"751-04992941967-D";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;7;"21";668
146014;"314-05247009662-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
146015;"314-05247009662-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
146016;"314-05247009662-A";1;1;1;30101;"Cochabamba (Parque Acuatico)";1;4;1;"";3;3;"";11;"";2;;;50;1;2;0;30;12;0;0;0;6;0;0;0;2;"";1;3;"14";212
146031;"212-00627692399-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146032;"212-00627692399-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146033;"212-00627692399-A";1;1;1;20803;"Tiahuanacu";2;1;10;"";3;3;"";11;"";2;;;100;1;2;0;50;50;0;0;0;0;0;0;0;0;"";1;2;"12";202
146046;"212-00628408864-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146051;"212-00628408864-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146057;"212-00628408864-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146159;"721-05344788393-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
146161;"721-05344788393-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
146179;"314-05255477173-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";230
146180;"314-05255477173-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";230
146181;"314-05255477173-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";230
146196;"314-05257631765-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
146197;"314-05257631765-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
146198;"314-05257631765-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
146209;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
146212;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
146221;"821-11053553444-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;8;"11";191
146650;"623-03020868053-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";163
146652;"623-03020868053-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";163
146653;"313-05231978564-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
146654;"313-05231978564-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
146655;"313-05231978564-A";1;1;1;31001;"SACABA";1;10;1;"";1;3;"";11;"";2;;;50;1;1;0;30;10;0;10;0;0;0;0;0;0;"";1;3;"13";213
146657;"263-06097795819-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";235
146665;"614-02975685617-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"14";163
146668;"614-02975685617-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"14";163
146672;"614-02975685617-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"14";163
146676;"713-05257965828-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
146679;"614-02973621132-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"14";163
146685;"614-02973621132-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"14";163
146687;"614-02973621132-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"14";163
146689;"614-02974258835-A";1;1;1;60301;"YACUIBA";2;2;2;"";1;4;"";7;"";2;;;150;1;2;0;20;100;0;10;0;0;0;0;20;0;"";1;6;"14";217
146691;"614-02974951791-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"14";195
146697;"262-06135871624-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146698;"262-06135871624-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146699;"262-06135871624-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146705;"732-05617318275-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
146706;"732-05617318275-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
146708;"263-06079609911-A";1;1;1;20101;"LA PAZ";1;3;1;"";6;1;"";11;"";2;;;200;1;2;0;120;60;0;0;0;20;0;0;0;0;"";1;2;"13";253
146715;"263-06079609911-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
146716;"263-06079609911-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
146721;"264-06087918637-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";306
146722;"264-06087918637-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";306
146726;"262-06152799700-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146732;"262-06152799700-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146733;"262-06152799700-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146734;"262-06152799700-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
146743;"314-05269899788-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";230
146744;"314-05269899788-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";230
146745;"314-05269899788-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";230
146746;"314-05269899788-A";1;1;1;50801;"TUPIZA";2;3;2;"";1;4;"";7;"";2;;;250;1;1;0;80;170;0;0;0;0;0;0;0;0;"";1;3;"14";230
146751;"713-05257965828-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
147050;"113-00418643971-A";1;1;1;50101;"POTOSI";2;2;12;"BAILAR PARA LA ENTRADA DE CHUTILLOS";1;4;"";3;"";2;;;100;1;1;0;0;100;0;0;0;0;0;0;0;0;"";1;1;"13";182
147058;"113-00418643971-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
147063;"113-00418643971-A";1;1;1;20101;"LA PAZ";2;4;4;"";1;4;"";7;"";2;;;800;1;1;0;380;420;0;0;0;0;0;0;0;0;"";1;1;"13";182
147067;"113-00419037152-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
147068;"113-00419037152-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
147069;"113-00419037152-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"13";182
147074;"263-06119274083-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
147075;"263-06119274083-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
147093;"263-06122275764-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
147097;"263-06122275764-A";1;1;1;22001;"CARANAVI";2;2;1;"";3;1;"";7;"";2;;;150;1;2;0;150;0;0;0;0;0;0;0;0;0;"";1;2;"13";253
147102;"263-06124359040-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
147105;"263-06124359040-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";277
147112;"263-06126482717-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";381
147114;"263-06126482717-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";381
147118;"263-06126482717-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";381
147536;"263-06140316261-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
147547;"213-00630249014-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
147548;"213-00630249014-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
147549;"213-00630249014-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
147550;"213-00630249014-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
147552;"213-00630249014-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
147553;"213-00630249014-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
147711;"313-05189967603-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
147712;"313-05189967603-A";1;2;1;70101;"Santa Cruz de la Sierra";3;7;2;"";3;1;"";11;"";2;;;700;1;2;0;500;200;0;0;0;0;0;0;0;0;"";1;3;"13";213
