folio;departamento;totper;rcompra;s7_13_01;s7_13_02;s7_13_03;s7_13_04;s7_13_05;s7_13_06;s7_13_07;s7_13_08;s7_13_09;s7_13_10;s7_13_11;s7_13_12;s7_13_13;s7_13_14;s7_13_15;s7_14_01;s7_14_02;s7_14_03;s7_14_04;s7_14_05;s7_14_06;s7_14_07;s7_14_08;s7_14_09;s7_15_01;s7_15_02;s7_15_03;s7_15_04;s7_15_05;s7_15_06;s7_15_07;s7_15_08;s7_15_09;s7_15_10;s7_15_11;s7_15_12;s7_15_13;s7_15_14;s7_15_15;upm;estrato;area;suma_sal;factor_ant;factor
"20465030141";"02";7;2;100;0;60;0;0;0;300;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;"204650103";"22";2;486.6666666666667;413;423
"20465030151";"02";3;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.3333333333333;0;0;0;0;0;0;0;0;0;0;0;0;"204650103";"22";2;224.3333333333333;413;423
"20465030171";"02";3;2;20;0;50;0;0;0;0;0;0;0;0;300;0;0;0;0;0;333.3333333333333;333.3333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;"204650103";"22";2;1053.333333333333;413;423
"20469080011";"02";3;2;21;0;40;0;0;0;10;0;5;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"204690108";"22";2;86;301;308
"20469080041";"02";4;2;0;0;20;0;0;0;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"204690108";"22";2;40;301;308
"20469080061";"02";7;2;30;0;120;0;0;0;15;14;0;0;0;0;0;0;0;0;58.33333333333334;0;0;0;3.333333333333333;0;0;0;1.25;6.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;"204690108";"22";2;248.5833333333333;301;308
"20469080091";"02";5;1;40;0;60;0;0;0;30;0;0;0;0;0;0;50;0;0;0;0;0;0;6.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"204690108";"22";2;186.6666666666667;301;308
"20469080111";"02";5;1;100;0;32;0;0;0;50;0;5;0;0;0;0;0;0;0;66.66666666666667;0;0;0;6.666666666666667;0;3.333333333333333;0;0;0;0;0;15;4.166666666666667;0;0;0;0;0;0;0;0;0;"204690108";"22";2;282.8333333333334;301;308
"20469080141";"02";4;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"204690108";"22";2;8;301;308
"20469080171";"02";2;1;12;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"204690108";"22";2;21;301;308
"20469080191";"02";4;2;32;0;30;0;0;0;10;8;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"204690108";"22";2;130;301;308
"20469080221";"02";5;2;28;0;40;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;"204690108";"22";2;86;301;308
"20469080241";"02";1;1;5;0;20;5;0;0;15;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"204690108";"22";2;50;301;308
"20469080271";"02";3;2;13;0;48;0;0;0;30;0;0;0;0;0;0;0;0;0;26.66666666666667;33.33333333333334;53.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"204690108";"22";2;204.3333333333333;301;308
"20469080291";"02";9;2;100;0;80;0;0;0;50;20;30;0;0;0;0;0;0;0;66.66666666666667;16.66666666666667;33.33333333333334;0;16.66666666666667;10;0;0;0;0;0;0;16.66666666666667;0;0;4.166666666666667;0;0;0;0;0;0;0;"204690108";"22";2;444.1666666666667;301;308
"20534010021";"02";7;1;0;70;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;"205340501";"22";2;136.6666666666667;358;367
"20534010041";"02";3;2;20;0;50;0;0;0;10;0;0;0;0;0;0;0;0;10;0;33.33333333333334;16.66666666666667;0;0;0;6.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205340501";"22";2;146.6666666666667;358;367
"20534010071";"02";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;13.33333333333333;0;0;0;0;0;0;0;0;0;4.166666666666667;0;0;0;0;0;0;"205340501";"22";2;47.5;358;367
"20534010091";"02";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205340501";"22";2;0;358;367
"20534010111";"02";2;2;20;0;150;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205340501";"22";2;180;358;367
"20534010131";"02";1;1;5;0;70;5;0;10;15;0;5;0;0;50;0;0;0;15;0;0;0;0;0;0;3.333333333333333;0;2.083333333333333;0;0;10;0;0;0;0;0;41.66666666666666;0;0;0;0;0;"205340501";"22";2;232.0833333333333;358;367
"20534010161";"02";2;2;10;0;20;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205340501";"22";2;40;358;367
"20534010181";"02";3;2;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;10;33.33333333333334;66.66666666666667;0;0;0;33.33333333333334;1.666666666666667;0;0;0;0;0;0;16.66666666666667;0;4.166666666666667;0;0;0;0;0;0;0;"205340501";"22";2;265.8333333333334;358;367
"20534010201";"02";4;2;15;0;30;0;0;0;10;0;0;0;0;0;0;0;0;4;43.33333333333334;0;0;0;0;0;3.333333333333333;0;0;0;0;0;0;3.333333333333333;0;.5833333333333334;0;0;0;0;0;0;0;"205340501";"22";2;109.5833333333333;358;367
"20534010221";"02";6;2;13;0;70;0;0;0;30;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.16666666666667;0;0;0;0;0;0;0;0;0;0;"205340501";"22";2;140.1666666666667;358;367
"20534010251";"02";6;2;10;0;50;0;0;0;5;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205340501";"22";2;98.33333333333334;358;367
"20543010011";"02";7;2;35;0;60;0;0;0;200;21;20;0;0;0;0;0;300;0;66.66666666666667;2333.333333333333;233.3333333333333;0;0;0;0;0;0;0;0;0;150;16.66666666666667;0;0;0;0;0;0;0;0;0;"205430701";"22";2;3436;261;267
"20543010031";"02";2;1;7;0;100;0;0;25;20;0;7;0;0;0;0;0;0;0;20;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;"205430701";"22";2;262.3333333333333;261;267
"20543010051";"02";1;1;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205430701";"22";2;8;261;267
"20543010061";"02";2;1;15;0;0;0;0;0;20;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.66666666666666;0;0;0;0;0;"205430701";"22";2;86.66666666666666;261;267
"20543010081";"02";2;1;29;0;20;0;0;12;15;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;441.6666666666667;0;0;0;0;0;0;1.666666666666667;0;0;0;0;0;0;0;"205430701";"22";2;539.3333333333334;261;267
"20543010101";"02";3;2;7;0;50;0;0;0;12;0;0;0;0;0;0;0;0;0;0;200;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205430701";"22";2;369;261;267
"20543010121";"02";3;2;22;0;60;0;0;0;15;7;5;0;0;0;0;0;0;0;0;133.3333333333333;33.33333333333334;0;0;0;0;0;0;0;0;0;125;8.333333333333334;0;0;0;0;0;0;0;0;0;"205430701";"22";2;409;261;267
"20543010131";"02";5;2;4;0;50;0;0;5;30;0;8;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;41.66666666666666;0;0;0;0;0;0;0;0;0;0;"205430701";"22";2;538.6666666666666;261;267
"20543010151";"02";2;2;21;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205430701";"22";2;33;261;267
"20543010171";"02";5;2;35;0;30;0;0;0;25;50;13;0;0;0;0;0;220;0;0;43.33333333333334;73.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0;5.833333333333333;60;0;0;0;0;0;0;"205430701";"22";2;555.5;261;267
"20543010191";"02";6;2;12;0;35;0;0;25;30;0;12;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.16666666666667;0;0;0;0;0;0;0;"205430701";"22";2;278.1666666666667;261;267
"20543010201";"02";6;2;30;0;15;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205430701";"22";2;57;261;267
"20552020041";"02";3;1;22;0;60;0;0;10;20;0;10;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205520102";"22";2;147;559;573
"20552020081";"02";2;2;80;0;0;140;0;100;200;50;200;0;0;0;0;0;400;0;0;0;0;0;0;0;100;0;8.333333333333334;0;0;0;0;2.916666666666667;0;0;19.16666666666667;208.3333333333333;41.66666666666666;0;0;0;0;"205520102";"22";2;1550.416666666667;559;573
"20552020121";"02";2;1;23;0;30;0;0;15;20;0;0;0;0;0;0;0;0;0;0;333.3333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205520102";"22";2;421.3333333333333;559;573
"20552020161";"02";3;2;40;0;150;0;0;0;10;0;0;0;24;600;0;0;0;0;0;23.33333333333333;16.66666666666667;0;0;0;0;0;0;0;0;33.33333333333334;6.25;0;0;0;0;0;2.5;0;0;0;0;"205520102";"22";2;906.0833333333334;559;573
"20552020191";"02";1;1;40;0;60;0;0;30;28;0;10;0;10;0;0;0;0;0;0;0;166.6666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205520102";"22";2;344.6666666666666;559;573
"20552020231";"02";5;2;30;0;200;0;0;0;50;0;30;0;5;1500;0;0;300;0;0;333.3333333333333;266.6666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;83.33333333333333;0;0;0;0;0;0;"205520102";"22";2;2798.333333333333;559;573
"20552020271";"02";1;1;10;0;200;0;0;10;20;0;10;0;0;2000;0;0;0;0;0;0;0;0;3.333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205520102";"22";2;2253.333333333333;559;573
"20552020311";"02";1;1;6;0;40;0;0;10;20;0;10;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;8.333333333333334;0;0;0;8.333333333333334;0;0;0;0;0;"205520102";"22";2;136;559;573
"20552020351";"02";5;2;40;0;280;3;0;0;26;20;30;0;0;0;0;0;0;0;66.66666666666667;66.66666666666667;100;0;0;0;133.3333333333333;0;200;33.33333333333334;0;62.5;50;0;0;5.833333333333333;0;0;0;0;0;0;0;"205520102";"22";2;1117.333333333333;559;573
"20552020391";"02";4;2;20;0;120;5;30;20;30;15;40;0;0;500;0;0;75;0;0;50;13.33333333333333;0;0;0;83.33333333333333;0;22.5;14.16666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;"205520102";"22";2;1038.333333333333;559;573
"20552020421";"02";2;1;20;0;200;0;0;20;10;0;20;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;23.33333333333333;7.5;0;0;0;0;0;0;0;0;0;0;0;0;0;"205520102";"22";2;312.8333333333333;559;573
"20552020461";"02";3;2;12;0;100;0;0;0;30;0;0;0;0;0;0;0;0;0;66.66666666666667;166.6666666666667;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.66666666666666;0;33.33333333333334;0;0;0;"205520102";"22";2;650.3333333333334;559;573
"20575020041";"02";2;2;40;0;120;0;0;10;28;0;10;0;0;0;0;0;200;0;0;0;0;0;0;0;66.66666666666667;0;0;0;0;0;0;0;0;0;41.66666666666666;41.66666666666666;0;12.5;0;0;0;"205751302";"22";2;570.5;1083;1109
"20575020181";"02";3;2;20;0;70;0;0;0;50;20;0;0;0;0;0;0;0;0;16.66666666666667;56.66666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205751302";"22";2;233.3333333333333;1083;1109
"20575020321";"02";3;2;40;0;60;0;0;0;40;15;0;0;0;0;0;0;0;0;33.33333333333334;166.6666666666667;66.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;4.166666666666667;0;0;0;16.66666666666667;0;0;0;"205751302";"22";2;442.5000000000001;1083;1109
"20575020461";"02";6;2;56;0;60;5;0;0;32;0;8;0;0;0;0;0;0;13.33333333333333;166.6666666666667;66.66666666666667;66.66666666666667;0;0;0;0;0;0;0;0;0;0;8.333333333333334;0;12.5;0;41.66666666666666;0;0;213.3333333333333;0;0;"205751302";"22";2;750.1666666666667;1083;1109
"20575020601";"02";3;2;35;0;0;0;0;25;18;25;0;0;0;0;0;0;150;0;40;166.6666666666667;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205751302";"22";2;559.6666666666666;1083;1109
"20575020741";"02";3;2;25;0;50;0;0;5;28;64;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"205751302";"22";2;185;1083;1109
"20575020891";"02";1;1;15;0;40;0;0;0;10;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;66.66666666666667;0;0;0;0;0;0;0;0;1.25;0;0;0;0;0;0;0;"205751302";"22";2;177.9166666666667;1083;1109
"20575021031";"02";1;1;20;0;40;0;0;0;18;8;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;0;0;0;0;0;0;0;"205751302";"22";2;127.25;1083;1109
"20575021171";"02";3;2;12;0;120;0;0;0;30;10;8;0;0;0;0;0;200;0;0;100;0;8.333333333333334;0;33.33333333333334;0;0;0;0;0;0;25;33.33333333333334;0;0;20.83333333333333;0;0;0;287.5;0;0;"205751302";"22";2;888.3333333333334;1083;1109
"20575021311";"02";6;2;30;0;0;0;0;50;20;0;25;0;0;400;0;0;110;0;133.3333333333333;66.66666666666667;26.66666666666667;0;0;13.33333333333333;13.33333333333333;0;0;0;0;0;583.3333333333334;0;0;20.83333333333333;233.3333333333333;0;0;0;0;0;0;"205751302";"22";2;1725.833333333333;1083;1109
"20575021451";"02";2;2;40;0;240;3;0;0;35;0;10;0;0;0;0;0;650;0;0;166.6666666666667;66.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;141.6666666666667;0;40;0;1333.333333333333;0;0;"205751302";"22";2;2726.333333333333;1083;1109
"20575021591";"02";3;2;65;0;400;2;0;20;30;45;10;0;28;300;0;0;150;0;83.33333333333333;133.3333333333333;11.66666666666667;0;0;3.333333333333333;0;0;0;0;0;83.33333333333333;0;0;0;33.33333333333334;150;0;0;0;666.6666666666666;0;0;"205751302";"22";2;2215;1083;1109
"20581010031";"02";4;1;25;0;0;0;0;0;12;0;15;0;0;0;0;0;80;0;28.33333333333333;50;6.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;45.83333333333334;0;0;0;0;0;0;"205811101";"22";2;262.8333333333333;476;488
"20581010061";"02";5;2;45;0;80;0;0;5;70;0;18;0;0;0;0;0;0;0;11.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205811101";"22";2;229.6666666666667;476;488
"20581010101";"02";2;1;20;0;40;0;0;10;12;0;25;0;0;0;0;0;0;0;0;18.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205811101";"22";2;125.3333333333333;476;488
"20581010131";"02";3;2;30;0;80;0;0;40;30;14;10;0;0;0;0;0;0;16.66666666666667;33.33333333333334;63.33333333333334;83.33333333333333;0;0;0;0;0;.8333333333333334;0;0;0;0;2.083333333333333;2.5;4;0;0;0;33.33333333333334;39.16666666666666;0;0;"205811101";"22";2;482.5833333333333;476;488
"20581010161";"02";3;2;20;0;100;0;0;0;45;14;10;0;5;500;0;0;0;6.666666666666667;0;166.6666666666667;0;0;0;0;16.66666666666667;0;0;0;0;0;0;4.166666666666667;0;0;0;125;0;0;48.33333333333334;0;0;"205811101";"22";2;1061.5;476;488
"20581010201";"02";6;2;50;0;10;0;0;0;30;7;18;0;4;0;0;0;200;3.333333333333333;16.66666666666667;20;0;0;0;0;0;0;0;0;0;0;0;2.5;0;4.166666666666667;166.6666666666667;333.3333333333333;0;45.83333333333334;0;0;0;"205811101";"22";2;911.5000000000001;476;488
"20581010231";"02";3;2;25;0;40;0;0;0;15;0;15;0;3;0;0;0;0;8;0;0;23.33333333333333;0;0;0;0;0;0;0;0;0;7.5;3.333333333333333;0;0;0;41.66666666666666;0;0;0;0;0;"205811101";"22";2;181.8333333333333;476;488
"20581010261";"02";5;1;20;0;100;0;0;10;14;24;0;0;0;0;0;0;0;0;0;10;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205811101";"22";2;181;476;488
"20581010301";"02";3;2;20;0;100;0;0;0;15;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205811101";"22";2;160;476;488
"20581010331";"02";8;2;28;0;500;0;0;20;100;20;40;0;0;0;0;0;0;0;0;66.66666666666667;333.3333333333333;0;0;0;0;0;5.833333333333333;5.833333333333333;0;0;125;0;0;0;0;33.33333333333334;0;0;0;0;0;"205811101";"22";2;1278;476;488
"20581010361";"02";6;2;25;0;100;0;0;0;30;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205811101";"22";2;195;476;488
"20581010401";"02";1;1;50;0;100;0;0;0;40;15;0;0;10;0;0;0;0;16.66666666666667;0;50;0;0;0;0;0;0;0;0;0;20.83333333333333;0;0;0;0;0;0;0;0;0;0;0;"205811101";"22";2;302.4999999999999;476;488
"20585020061";"02";3;2;20;0;100;0;0;20;10;0;10;0;0;0;0;0;0;0;30;53.33333333333334;23.33333333333333;0;0;0;0;0;1000;416.6666666666667;0;0;41.66666666666666;0;0;16.66666666666667;0;0;51.66666666666666;0;0;0;0;"205850102";"22";2;1793.333333333334;793;812
"20585020151";"02";1;1;36;0;42;0;0;5;15;0;20;0;0;0;0;0;0;0;0;0;50;0;0;0;6.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205850102";"22";2;174.6666666666667;793;812
"20585020231";"02";2;1;5;0;40;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205850102";"22";2;57;793;812
"20585020321";"02";1;1;35;0;40;2;0;10;25;0;10;0;0;0;0;0;0;0;0;0;0;0;0;8.333333333333334;3.333333333333333;0;0;0;0;2.916666666666667;4.166666666666667;2.083333333333333;0;.4166666666666667;0;0;0;0;0;0;0;"205850102";"22";2;143.25;793;812
"20585020401";"02";5;2;80;0;150;0;0;0;40;20;0;0;5;0;0;0;0;0;66.66666666666667;333.3333333333333;66.66666666666667;0;0;0;0;0;0;0;0;0;35;0;0;2.5;0;0;0;0;0;0;0;"205850102";"22";2;799.1666666666666;793;812
"20585020491";"02";5;2;32;0;120;30;0;0;40;20;20;0;0;0;0;0;0;0;66.66666666666667;100;0;0;0;0;0;0;0;0;0;0;50;0;0;16.66666666666667;0;0;0;0;1000;0;0;"205850102";"22";2;1495.333333333333;793;812
"20585020571";"02";7;2;60;0;240;0;0;20;20;21;40;0;0;0;0;0;200;0;0;933.3333333333334;66.66666666666667;33.33333333333334;0;0;0;0;1.666666666666667;91.66666666666667;0;0;66.66666666666667;33.33333333333334;33.33333333333334;0;250;166.6666666666667;0;166.6666666666667;56.66666666666666;0;0;"205850102";"22";2;2501;793;812
"20585020661";"02";4;1;30;0;56;0;25;0;15;30;10;0;0;0;0;0;0;0;23.33333333333333;0;0;0;6.666666666666667;33.33333333333334;15;0;1.666666666666667;0;0;0;29.16666666666667;0;0;2.083333333333333;0;0;0;29.16666666666667;0;0;0;"205850102";"22";2;306.4166666666667;793;812
"20585020741";"02";5;2;35;0;300;4;0;0;40;10;10;0;0;50;0;0;0;0;100;166.6666666666667;50;0;0;0;0;0;0;0;0;0;0;0;0;8.333333333333334;0;0;0;0;65.66666666666667;0;0;"205850102";"22";2;839.6666666666666;793;812
"20585020831";"02";4;1;40;0;120;0;0;0;0;0;10;0;0;12;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;"205850102";"22";2;697;793;812
"20585020911";"02";1;1;10;0;40;0;0;0;15;0;10;0;0;200;0;0;0;0;0;0;66.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;2.5;0;0;0;"205850102";"22";2;360.8333333333334;793;812
"20585021001";"02";1;1;10;0;40;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"205850102";"22";2;70;793;812
"20635020011";"02";4;1;15;25;18;0;0;20;8;7;5;0;0;0;0;0;0;0;0;33.33333333333334;76.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206350902";"22";2;208;535;548
"20635020031";"02";6;2;19;16;80;0;0;20;15;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.5;0;0;41.66666666666666;0;0;0;0;0;0;0;"206350902";"22";2;217.1666666666667;535;548
"20635020051";"02";4;2;13;25;28;0;0;25;18;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;9.333333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206350902";"22";2;138.3333333333333;535;548
"20635020071";"02";1;1;4;0;10;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206350902";"22";2;27;535;548
"20635020081";"02";10;2;35;42;0;0;0;0;45;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.41666666666667;0;0;0;0;0;0;0;"206350902";"22";2;159.4166666666667;535;548
"20635020101";"02";8;2;34;25;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.83333333333333;0;0;25;0;0;0;0;"206350902";"22";2;139.8333333333333;535;548
"20635020121";"02";1;1;30;15;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206350902";"22";2;57;535;548
"20635020141";"02";2;1;20;18;20;0;0;0;32;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;113.3333333333333;0;12.5;15;0;0;0;0;0;0;0;0;0;0;0;0;0;"206350902";"22";2;250.8333333333333;535;548
"20635020161";"02";1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206350902";"22";2;20;535;548
"20635020181";"02";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206350902";"22";2;0;535;548
"20635020191";"02";6;1;22;0;100;0;0;0;18;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;"206350902";"22";2;196.6666666666667;535;548
"20635020211";"02";4;1;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;6.666666666666667;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206350902";"22";2;308.1666666666667;535;548
"20648040021";"02";6;2;20;0;20;0;0;0;15;32;15;0;0;0;0;0;0;0;0;8.333333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"206480104";"22";2;111.3333333333333;447;458
"20648040041";"02";2;1;10;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.166666666666667;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;22.16666666666667;447;458
"20648040061";"02";3;2;7;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;20;447;458
"20648040091";"02";6;3;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;4.166666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;56.66666666666666;447;458
"20648040111";"02";4;2;18;15;20;0;0;0;14;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;77;447;458
"20648040131";"02";3;3;100;0;20;32;0;20;20;50;10;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;268.6666666666667;447;458
"20648040151";"02";5;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;50;447;458
"20648040171";"02";2;2;50;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;8.333333333333334;8.333333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;146.6666666666667;447;458
"20648040191";"02";7;2;12;0;7;0;0;0;18;20;0;0;0;0;0;0;0;0;12.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;69.66666666666667;447;458
"20648040221";"02";3;2;0;32;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;40;447;458
"20648040241";"02";3;1;10;30;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;45;447;458
"20648040261";"02";2;1;15;0;23;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"206480104";"22";2;59;447;458
