folio;upm;s01a_00a;s01a_00b;s01a_00c;s01a_01;totper;s01a_02;s01a_02e;s01a_03;s01a_03e;s01a_04;s01a_05;s01a_06;s01a_06e;s01a_07;s01a_08;s01a_08e;s01a_09;s01a_09e;s01a_10;s01a_10e;s01a_11aa;s01a_11ab;s01a_11b;s01a_12;s01a_13;s01a_14_1;s01a_14_2;s01a_14_3;s01a_15;s01a_16;s01a_17;s01a_18;s01a_19;s01a_20;s01a_21;s01a_21e;s01a_22_1a;s01a_22_1b;s01a_22_2a;s01a_22_2b;s01a_22_3a;s01a_22_3b;s01a_22_4a;s01a_22_4ae;s01a_22_4b;s01a_23_1a;s01a_23_1b;s01a_23_2a;s01a_23_2b;s01a_23_3a;s01a_23_3b;s01a_23_4a;s01a_23_4b;s01a_23_5a;s01a_23_5ae;s01a_23_5b;s01a_24;s01a_25;s01a_25e;s01a_26;s01a_27;s01a_28;s01a_29;s01a_30;s01a_31;area;depto;estrato;factor
158184;"544-04718070309-A";11;11;2016;1;1;3;"";;"";680;;1;"";1;1;"";6;"";2;"";24;0;7;10;1;1;1;1;1;1;2;2;1;30;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;7;"";;3;1;2;;2;2;5;"24";218
158186;"544-04718070309-A";12;11;2016;4;5;3;"";;"";200;;1;"";1;1;"";5;"";2;"";24;0;7;10;1;1;1;1;1;1;2;2;1;25;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";30;1;0;2;;2;2;5;"24";218
158192;"544-04718070309-A";13;11;2016;1;5;1;"";4;"";;700;1;"";1;2;"";5;"";1;"";24;0;7;15;1;1;1;1;1;1;1;;1;50;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";84;7;3;2;;1;2;5;"24";218
158211;"552-04702538100-D";15;11;2016;1;8;1;"";4;"";;20;2;"";1;1;"";1;"";9;"";;;;0;2;1;1;2;5;;;;2;;2;"";2;;2;;2;;2;"";;1;600;2;;2;;2;;2;"";;1;1;"";0;3;2;2;;2;2;5;"22";414
158220;"552-04702538100-D";16;11;2016;1;2;1;"";4;"";;0;2;"";2;1;"";1;"";9;"";;;;0;2;1;1;2;5;;;;2;;4;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;1;2;;2;2;5;"22";414
158223;"552-04702538100-D";16;11;2016;1;2;1;"";4;"";;30;2;"";2;1;"";1;"";9;"";;;;0;2;2;1;1;5;;;;2;;1;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;1;2;;2;2;5;"22";414
158226;"532-04723856451-A";18;11;2016;1;1;7;"";;"";;100;2;"";1;1;"";5;"";2;"";24;0;7;;1;1;2;2;1;1;2;2;1;18;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";35;2;1;2;;2;1;5;"12";240
158228;"532-04723856451-A";18;11;2016;4;6;3;"";;"";80;;2;"";1;1;"";5;"";2;"";24;0;7;5;1;1;1;1;1;1;2;2;1;10;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";70;1;0;2;;2;1;5;"12";240
158235;"532-04723856451-A";19;11;2016;1;6;1;"";4;"";;100;2;"";1;1;"";5;"";2;"";24;0;7;25;2;1;1;1;2;;1;;1;17;6;"";2;;2;;2;;2;"";;1;700;2;;2;;2;;2;"";;1;3;"";70;5;4;2;;2;1;5;"12";240
158243;"551-04651414058-D";21;11;2016;1;7;1;"";4;"";;0;2;"";1;1;"";1;"";9;"";;;;0;2;2;1;2;5;;;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;1;1;2;;2;2;5;"21";408
158251;"551-04651414058-D";21;11;2016;1;4;1;"";4;"";;20;2;"";1;1;"";1;"";9;"";;;;0;2;2;1;2;5;;;;2;;1;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;2;2;;2;2;5;"21";408
158257;"551-04651414058-D";22;11;2016;1;2;1;"";4;"";;0;2;"";2;4;"";1;"";9;"";;;;0;2;2;1;2;5;;;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;1;"";0;3;1;2;;2;2;5;"21";408
158260;"141-03375406917-D";15;11;2016;4;1;6;"";;"";;200;2;"";1;1;"";5;"";9;"";;;;0;1;1;2;2;3;;2;6;1;10;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";35;1;0;2;;2;2;1;"21";299
158261;"141-03375406917-D";15;11;2016;1;4;1;"";4;"";;100;2;"";2;1;"";1;"";9;"";;;;0;1;2;2;2;5;;;;1;;2;"";1;2000;2;;1;240;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;2;1;2;;2;2;1;"21";299
158262;"141-03375406917-D";15;11;2016;1;5;1;"";4;"";;100;2;"";1;2;"";1;"";9;"";;;;6;1;1;2;2;5;;;;1;12;2;"";1;5000;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;1;"";0;2;1;2;;2;2;1;"21";299
158273;"142-03319920984-D";18;11;2016;1;3;1;"";4;"";;200;2;"";1;2;"";5;"";9;"";;;;;2;2;1;2;3;;1;;1;15;3;"";1;4500;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";32;5;3;2;;2;2;1;"22";338
158277;"142-03319920984-D";18;11;2016;1;2;1;"";4;"";;100;2;"";2;4;"";1;"";7;"";;;;0;1;2;2;2;5;;;;1;8;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;1;2;;2;2;1;"22";338
158280;"142-03319920984-D";18;11;2016;1;1;1;"";4;"";;100;2;"";2;4;"";1;"";9;"";;;;;1;1;2;2;5;;;;1;11;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";32;3;1;2;;2;2;1;"22";338
158282;"132-03310916139-A";21;11;2016;1;4;1;"";4;"";;300;2;"";1;2;"";5;"";1;"";12;0;7;35;1;1;1;2;1;1;1;;1;50;5;"";1;6000;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";32;5;4;2;;2;1;1;"12";139
158289;"132-03310916139-A";21;11;2016;1;4;1;"";4;"";;1500;1;"";1;3;"";6;"";1;"";12;0;7;40;1;1;1;1;1;1;1;;1;250;5;"";1;2000;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";64;6;2;2;;2;1;1;"12";139
158294;"132-03310916139-A";21;11;2016;1;1;7;"";;"";;150;2;"";1;4;"";5;"";1;"";12;0;7;35;1;1;2;2;1;1;1;;1;40;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";32;2;1;2;;2;1;1;"12";139
158296;"443-04053780664-A";18;11;2016;1;5;1;"";4;"";;80;1;"";1;1;"";7;"";8;"";;;;10;2;1;1;1;2;;1;;1;19;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";35;2;1;2;;2;2;4;"23";188
158302;"443-04053780664-A";19;11;2016;1;1;1;"";4;"";;100;1;"";1;1;"";5;"";8;"";;;;10;2;1;2;2;2;;1;;2;;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;2;1;2;;2;2;4;"23";188
158304;"443-04053780664-A";19;11;2016;1;1;1;"";4;"";;80;1;"";1;1;"";5;"";8;"";;;;10;2;1;2;2;5;;;;1;18;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";38;2;1;2;;2;2;4;"23";188
158306;"441-04379706121-D";21;11;2016;1;2;1;"";4;"";;15;2;"";2;1;"";1;"";6;"";;;;0;2;1;2;2;5;;;;1;17;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";30;2;1;2;;2;2;4;"21";244
158309;"441-04379706121-D";22;11;2016;1;1;1;"";4;"";;10;2;"";1;4;"";1;"";6;"";;;;0;2;1;2;2;5;;;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;1;"";0;1;0;2;;2;2;4;"21";244
158311;"441-04379706121-D";22;11;2016;1;4;1;"";4;"";;10;2;"";1;4;"";1;"";6;"";;;;0;2;1;2;2;5;;;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;1;"";0;1;0;2;;2;2;4;"21";244
158316;"721-05857299826-A";21;11;2016;1;4;7;"";;"";;350;5;"";2;2;"";7;"";2;"";24;0;7;35;2;1;2;2;2;;1;;1;40;2;"";2;;1;200;1;100;2;"";;1;2000;2;;2;;2;;2;"";;1;3;"";25;1;1;2;;2;1;7;"11";371
158321;"721-05857299826-A";22;11;2016;1;5;1;"";4;"";;600;1;"";1;2;"";6;"";1;"";24;0;7;30;2;1;1;1;1;2;1;;1;100;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";51;4;3;2;;2;1;7;"11";371
158327;"721-05857299826-A";21;11;2016;1;4;3;"";;"";150;;1;"";2;2;"";5;"";2;"";24;0;7;40;2;1;2;2;2;;1;;1;25;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;1;"CONSTRUCCION DE PILASTRA PARA GAS";200;1;3;"";25;1;1;2;;2;1;7;"11";371
158332;"733-06426839096-A";16;11;2016;1;6;7;"";;"";;250;3;"";1;2;"";7;"";2;"";24;0;7;172;2;1;1;1;1;1;2;2;1;0;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";32;2;2;2;;2;1;7;"13";473
158339;"751-06460774889-D";18;11;2016;2;3;1;"";4;"";;100;5;"";2;4;"";1;"";2;"";24;0;7;25;2;1;1;1;3;;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;1;1;2;;2;2;7;"21";668
158343;"751-06460774889-D";18;11;2016;2;2;1;"";4;"";;250;3;"";1;4;"";1;"";2;"";24;0;7;5;2;1;2;2;3;;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;1;1;2;;2;2;7;"21";668
158346;"751-06460774889-D";19;11;2016;1;3;1;"";1;"";;300;2;"";1;2;"";6;"";1;"";24;0;7;35;2;1;1;1;1;2;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;2;2;2;;2;2;7;"21";668
158350;"624-02606079671-A";22;11;2016;1;1;7;"";;"";;200;2;"";1;1;"";5;"";2;"";15;0;7;25;1;1;1;1;1;1;2;3;1;95;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;7;"";;1;1;2;;2;1;6;"14";163
158351;"624-02606079671-A";21;11;2016;1;3;7;"";;"";;500;1;"";1;3;"";6;"";2;"";15;0;7;30;1;1;1;1;1;1;1;;1;95;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;2;1;2;;2;1;6;"14";163
158352;"624-02606079671-A";22;11;2016;1;4;7;"";;"";;400;1;"";1;3;"";5;"";2;"";15;0;7;30;1;1;1;1;1;1;1;;1;85;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";18;2;1;2;;1;1;6;"14";163
158361;"242-06923489500-A";21;11;2016;1;4;1;"";4;"";;100;2;"";1;1;"";1;"";9;"";;;;0;1;1;2;2;5;;;;1;33;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;4;3;2;;2;2;2;"22";772
158362;"242-06923489500-A";22;11;2016;1;1;1;"";5;"LEGADO DE SUS PADRES";;80;2;"";2;1;"";1;"";8;"";;;;0;2;1;1;1;5;;;;1;17;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;1;0;2;;2;2;2;"22";772
158363;"242-06923489500-A";21;11;2016;4;4;7;"";;"";;80;2;"";1;1;"";1;"";8;"";;;;;1;1;1;1;2;;1;;1;22;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";27;1;0;2;;2;2;2;"22";772
158373;"931-10945271465-A";19;11;2016;1;3;1;"";4;"";;5000;5;"";2;1;"";5;"";7;"";;;;0;2;1;1;1;1;2;2;12;1;600;3;"";2;;2;;2;;2;"";;1;30000;2;;2;;2;;2;"";;1;3;"";23;2;2;2;;2;1;9;"11";83
158377;"931-10945271465-A";19;11;2016;4;4;3;"";;"";350;;5;"";2;1;"";1;"";2;"";24;0;7;0;1;1;1;1;1;2;2;12;1;50;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";50;1;1;2;;2;1;9;"11";83
158382;"931-10945271465-A";19;11;2016;4;5;4;"";;"";120;;5;"";2;1;"";1;"";8;"";;;;0;1;1;1;1;1;2;2;12;1;448;3;"";1;1000;2;;1;1500;2;"";;2;;2;;2;;2;;2;"";;1;3;"";500;1;1;2;;2;1;9;"11";83
158388;"314-05239369322-A";18;11;2016;3;5;3;"";;"";1400;;1;"";1;3;"";6;"";1;"";3;0;3;50;2;1;1;1;1;1;1;;1;110;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;4;3;2;;2;1;3;"14";230
158394;"232-05273077208-A";21;11;2016;1;2;1;"";2;"";;400;1;"";1;1;"";5;"";4;"";;;;0;1;1;1;1;5;;;;1;20;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";35;2;1;2;;1;1;2;"12";202
158397;"232-05273077208-A";21;11;2016;4;3;7;"";;"";;150;2;"";1;1;"";2;"";4;"";;;;5;2;1;1;1;5;;;;1;10;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";24;1;0;2;;2;1;2;"12";202
158401;"232-05273077208-A";21;11;2016;1;2;1;"";4;"";;100;1;"";1;1;"";5;"";4;"";;;;10;2;1;1;1;1;1;2;2;1;29;5;"";1;950;2;;2;;2;"";;1;8000;2;;2;;2;;2;"";;1;3;"";24;3;2;2;;2;1;2;"12";202
158404;"232-05273077208-A";21;11;2016;4;4;7;"";;"";;150;2;"";1;1;"";5;"";4;"";;;;5;1;1;2;2;1;1;2;3;1;10;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";24;1;0;2;;2;1;2;"12";202
158405;"232-05273077208-A";22;11;2016;4;1;7;"";;"";;50;2;"";1;1;"";5;"";4;"";;;;6;1;1;2;2;1;1;2;2;1;29;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";24;1;0;2;;2;1;2;"12";202
158406;"232-05273077208-A";21;11;2016;4;1;3;"";;"";140;;2;"";1;1;"";3;"";4;"";;;;5;2;1;2;2;1;1;1;;1;12;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";30;1;0;2;;2;1;2;"12";202
158413;"232-05273077208-A";21;11;2016;4;1;7;"";;"";;100;1;"";1;1;"";5;"";4;"";;;;5;2;1;2;1;1;1;2;3;1;15;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;2;1;2;;2;1;2;"12";202
158415;"232-05273077208-A";22;11;2016;1;5;3;"";;"";130;;2;"";1;1;"";3;"";4;"";;;;10;2;1;2;1;5;;;;1;5;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;3;2;2;;2;1;2;"12";202
158416;"232-05273077208-A";21;11;2016;1;4;1;"";4;"";;80;2;"";1;1;"";3;"";4;"";;;;10;1;1;1;1;5;;;;1;12;5;"";1;300;1;200;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";25;3;1;2;;2;1;2;"12";202
158512;"242-06923489500-A";21;11;2016;1;2;1;"";4;"";;100;2;"";1;1;"";1;"";9;"";;;;0;2;1;1;1;5;;;;1;25;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;8;1;2;;2;2;2;"22";772
158513;"242-06923489500-A";21;11;2016;1;1;1;"";5;"LEGADO DE SUS PADRES";;100;2;"";2;1;"";1;"";9;"";;;;0;1;1;1;1;5;;;;1;15;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";13;4;1;2;;2;2;2;"22";772
158514;"242-06923489500-A";21;11;2016;1;4;1;"";4;"";;40;2;"";1;1;"";1;"";9;"";;;;0;1;1;1;1;1;4;1;;1;25;3;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;4;2;2;;2;2;2;"22";772
158675;"541-04591512368-D";5;11;2016;1;2;1;"";4;"";;30;2;"";2;1;"";1;"";8;"";;;;0;1;1;2;2;5;;;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;1;"";0;1;0;2;;2;2;5;"21";408
158679;"541-04591512368-D";6;11;2016;1;4;6;"";;"";;20;2;"";2;1;"";1;"";9;"";;;;0;1;1;2;2;5;;;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;1;0;2;;2;2;5;"21";408
158684;"541-04591512368-D";6;11;2016;1;2;1;"";998;"";;10;2;"";2;4;"";1;"";8;"";;;;0;1;1;2;2;5;;;;2;;1;"";2;;2;;2;;2;"";;1;100;1;100;2;;2;;2;"";;1;1;"";0;2;1;2;;2;2;5;"21";408
158687;"551-04493128620-D";8;11;2016;1;7;1;"";998;"";;30;2;"";2;4;"";1;"";8;"";;;;0;1;1;2;2;5;;;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;2;1;2;;2;2;5;"21";408
158695;"551-04493128620-D";8;11;2016;1;3;1;"";4;"";;50;2;"";2;1;"";1;"";9;"";;;;0;1;1;2;2;5;;;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;1;0;2;;2;2;5;"21";408
158699;"551-04493128620-D";8;11;2016;1;6;1;"";4;"";;50;2;"";2;1;"";1;"";8;"";;;;0;2;1;2;2;5;;;;2;;2;"";1;300;2;;2;;2;"";;1;400;2;;2;;2;;2;"";;2;1;"";0;2;0;2;;2;2;5;"21";408
158707;"544-04718070309-A";11;11;2016;1;7;1;"";4;"";;500;1;"";2;3;"";1;"";1;"";5;0;7;8;1;1;1;1;1;1;1;;1;80;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";90;2;1;2;;2;2;5;"24";218
158708;"544-04718070309-A";12;11;2016;1;3;1;"";4;"";;150;1;"";1;1;"";5;"";2;"";4;0;7;8;1;1;1;1;1;1;2;3;1;40;5;"";2;;2;;2;;2;"";;1;5000;1;1000;2;;2;;2;"";;1;3;"";28;4;2;2;;2;2;5;"24";218
158709;"544-04718070309-A";11;11;2016;1;1;3;"";;"";300;;2;"";2;1;"";5;"";2;"";8;0;7;10;2;1;1;1;1;1;2;2;1;40;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;7;"";;1;0;2;;2;2;5;"24";218
158723;"552-04702538100-D";17;11;2016;1;6;1;"";998;"";;20;2;"";1;1;"";1;"";8;"";;;;0;1;1;1;1;5;;;;1;15;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;4;1;2;;2;2;5;"22";414
158730;"552-04702538100-D";17;11;2016;1;2;1;"";998;"";;30;2;"";2;1;"";1;"";8;"";;;;0;1;1;1;2;5;;;;1;15;1;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;4;1;2;;2;2;5;"22";414
158735;"552-04702538100-D";17;11;2016;1;8;1;"";998;"";;50;2;"";2;1;"";1;"";8;"";;;;0;1;1;2;1;5;;;;1;15;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;4;2;2;;2;2;5;"22";414
158744;"532-04723856451-A";18;11;2016;1;1;3;"";;"";150;;2;"";1;1;"";5;"";2;"";2;0;5;;1;1;1;1;1;1;2;3;1;8;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";30;1;0;2;;2;1;5;"12";240
158745;"532-04723856451-A";18;11;2016;1;1;3;"";;"";130;;2;"";1;1;"";5;"";2;"";2;0;5;5;2;1;1;1;1;1;2;3;1;15;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";30;1;0;2;;2;1;5;"12";240
158748;"532-04723856451-A";19;11;2016;1;2;1;"";4;"";;100;2;"";1;1;"";5;"";2;"";3;0;7;;1;1;1;1;1;1;2;2;1;50;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";30;1;1;2;;2;1;5;"12";240
158751;"532-04723856451-A";18;11;2016;1;3;7;"";;"";;100;2;"";1;1;"";5;"";2;"";4;0;7;;1;1;1;1;1;1;2;2;1;50;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";90;1;0;2;;1;1;5;"12";240
158761;"551-04651414058-D";21;11;2016;1;6;1;"";998;"";;10;2;"";2;1;"";1;"";8;"";;;;0;1;1;2;2;5;;;;2;;1;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;2;2;;2;2;5;"21";408
158768;"551-04651414058-D";21;11;2016;1;3;1;"";4;"";;20;2;"";2;1;"";1;"";8;"";;;;0;1;1;2;2;5;;;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;1;1;2;;2;2;5;"21";408
158772;"551-04651414058-D";22;11;2016;1;4;1;"";998;"";;20;2;"";2;1;"";1;"";8;"";;;;0;1;1;2;2;5;;;;2;;1;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;4;2;2;;2;2;5;"21";408
158777;"634-03019303615-A";21;11;2016;1;5;6;"";;"";;500;2;"";1;1;"";6;"";1;"";;;;25;2;1;1;1;1;4;1;;1;80;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";50;2;2;2;;2;1;6;"14";195
158778;"634-03019303615-A";21;11;2016;1;5;1;"";4;"";;700;2;"";1;2;"";6;"";1;"";;;;10;2;1;1;1;1;4;1;;1;150;6;"";1;2500;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";50;2;2;1;26;1;1;6;"14";195
158814;"232-05273077208-A";21;11;2016;1;5;1;"";4;"";;200;1;"";1;1;"";6;"";4;"";;;;5;2;1;1;1;2;;1;;1;25;6;"";1;8000;2;;1;300;2;"";;1;38000;2;;2;;2;;2;"";;1;3;"";30;3;2;2;;2;1;2;"12";202
158821;"232-05273077208-A";22;11;2016;1;1;1;"";4;"";;350;1;"";2;1;"";5;"";4;"";;;;12;2;1;1;1;2;;1;;1;13;6;"";1;300;2;;1;200;2;"";;2;;2;;2;;1;150;2;"";;1;3;"";24;2;1;2;;2;1;2;"12";202
158822;"232-05273077208-A";21;11;2016;1;3;3;"";;"";200;;2;"";1;1;"";6;"";7;"";;;;0;2;1;2;2;5;;;;1;50;1;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";23;1;0;2;;2;1;2;"12";202
158829;"722-05346284509-A";21;11;2016;4;1;3;"";;"";400;;1;"";2;2;"";5;"";2;"";24;0;7;20;2;1;1;2;1;1;1;;1;40;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;7;"";;1;0;2;;2;1;7;"12";452
158830;"722-05346284509-A";21;11;2016;1;4;5;"";;"";;400;1;"";2;2;"";6;"";2;"";24;0;7;25;2;1;1;2;1;1;1;;1;35;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;1;1;2;;2;1;7;"12";452
158831;"722-05346284509-A";21;11;2016;1;4;1;"";4;"";;600;1;"";1;2;"";6;"";1;"";24;0;7;70;1;1;1;2;1;1;1;;1;70;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";10;3;2;2;;1;1;7;"12";452
158841;"713-05183025272-A";5;11;2016;1;1;1;"";998;"";;350;1;"";1;2;"";5;"";1;"";24;0;7;100;2;1;2;2;1;2;2;2;1;200;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;1;1;2;;2;1;7;"13";473
158845;"713-05186766653-A";8;11;2016;1;3;1;"";998;"";;500;1;"";1;2;"";5;"";2;"";24;0;7;80;2;1;2;2;1;1;2;2;1;100;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;2;2;2;;2;1;7;"13";473
158849;"713-05186766653-A";8;11;2016;4;1;3;"";;"";350;;1;"";1;2;"";5;"";2;"";24;0;7;50;2;1;2;2;1;1;2;2;1;70;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";25;1;0;2;;2;1;7;"13";473
158850;"713-05190689418-A";12;11;2016;1;2;1;"";4;"";;1500;1;"";1;1;"";5;"";2;"";24;0;7;120;2;1;2;2;1;1;1;;1;200;6;"";1;5000;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;2;2;2;;2;1;7;"13";473
158853;"713-05190689418-A";12;11;2016;4;2;7;"";;"";;350;1;"";1;1;"";1;"";2;"";24;0;7;100;2;1;2;2;1;1;1;;1;50;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;7;"";;1;1;2;;2;1;7;"13";473
158856;"713-05190689418-A";13;11;2016;4;1;7;"";;"";;350;1;"";1;2;"";7;"";2;"";24;0;7;100;2;1;2;2;1;1;2;2;1;100;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";25;1;0;2;;2;1;7;"13";473
158860;"713-05194244481-A";16;11;2016;4;3;6;"";;"";;350;1;"";2;2;"";6;"";1;"";24;0;7;130;2;1;2;2;1;1;1;;1;80;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";26;1;1;2;;2;1;7;"13";473
158861;"713-05194244481-A";16;11;2016;1;5;1;"";4;"";;350;1;"";1;2;"";5;"";1;"";24;0;7;180;2;1;2;2;1;1;1;;1;180;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;4;4;2;;1;1;7;"13";473
158862;"713-05194244481-A";16;11;2016;1;4;1;"";4;"";;600;1;"";1;2;"";5;"";1;"";24;0;7;160;2;1;2;2;1;1;2;2;1;82;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";32;3;3;2;;2;1;7;"13";473
158876;"713-05196849047-A";18;11;2016;1;1;1;"";4;"";;500;1;"";1;2;"";5;"";2;"";24;0;7;50;2;1;2;2;1;2;1;;1;70;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";60;1;1;2;;2;1;7;"13";473
158877;"713-05196849047-A";18;11;2016;4;1;3;"";;"";250;;1;"";1;2;"";5;"";2;"";24;0;7;50;2;1;1;2;1;2;2;3;1;70;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;7;"";;1;0;2;;2;1;7;"13";473
158878;"713-05196849047-A";18;11;2016;1;1;2;"";1;"";;300;1;"";1;2;"";5;"";1;"";24;0;7;80;2;1;2;2;1;2;1;;1;115;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;4;1;2;;2;1;7;"13";473
158881;"713-05198853475-A";22;11;2016;1;5;1;"";1;"";;800;1;"";1;2;"";6;"";1;"";24;0;7;130;2;1;2;2;1;2;2;2;1;180;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;3;2;2;;2;1;7;"13";473
158882;"713-05198853475-A";22;11;2016;1;3;2;"";4;"";;350;1;"";1;2;"";1;"";2;"";24;0;7;150;2;1;2;2;1;2;1;;1;200;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;3;3;2;;2;1;7;"13";473
